#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH)
1515,08/07/2023 14:00:00,26.38,183.05,3.61
1516,08/07/2023 15:00:00,26.57,183.13,3.61
1517,08/07/2023 16:00:00,26.77,183.41,3.61
1518,08/07/2023 17:00:00,26.94,183.52,3.61
1519,08/07/2023 18:00:00,27.14,183.72,3.61
1520,08/07/2023 19:00:00,27.26,182.94,3.62
1521,08/07/2023 20:00:00,27.33,182.93,3.62
1522,08/07/2023 21:00:00,27.36,181.38,3.65
1523,08/07/2023 22:00:00,27.31,181.35,3.65
1524,08/07/2023 23:00:00,27.23,181.21,3.65
1525,08/08/2023 00:00:00,27.11,181.04,3.65
1526,08/08/2023 01:00:00,26.99,181.46,3.64
1527,08/08/2023 02:00:00,26.87,181.55,3.64
1528,08/08/2023 03:00:00,26.74,181.71,3.64
1529,08/08/2023 04:00:00,26.62,181.11,3.64
1530,08/08/2023 05:00:00,26.50,181.02,3.64
1531,08/08/2023 06:00:00,26.40,181.07,3.64
1532,08/08/2023 07:00:00,26.28,180.99,3.64
1533,08/08/2023 08:00:00,26.18,180.90,3.64
1534,08/08/2023 09:00:00,26.13,180.77,3.64
1535,08/08/2023 10:00:00,26.11,180.57,3.65
1536,08/08/2023 11:00:00,26.16,180.69,3.65
1537,08/08/2023 12:00:00,26.26,180.76,3.65
1538,08/08/2023 13:00:00,26.45,180.32,3.66
1539,08/08/2023 14:00:00,26.70,180.76,3.65
1540,08/08/2023 15:00:00,26.92,181.15,3.65
1541,08/08/2023 16:00:00,27.11,181.44,3.64
1542,08/08/2023 17:00:00,27.23,182.10,3.63
1543,08/08/2023 18:00:00,27.38,182.05,3.64
1544,08/08/2023 19:00:00,27.51,181.90,3.64
1545,08/08/2023 20:00:00,27.58,182.65,3.63
1546,08/08/2023 21:00:00,27.63,182.29,3.64
1547,08/08/2023 22:00:00,27.63,182.33,3.63
1548,08/08/2023 23:00:00,27.60,182.19,3.64
1549,08/09/2023 00:00:00,27.55,182.41,3.63
1550,08/09/2023 01:00:00,27.46,182.29,3.63
1551,08/09/2023 02:00:00,27.36,182.30,3.63
1552,08/09/2023 03:00:00,27.23,182.19,3.63
1553,08/09/2023 04:00:00,27.11,182.26,3.63
1554,08/09/2023 05:00:00,26.99,182.18,3.63
1555,08/09/2023 06:00:00,26.87,182.32,3.63
1556,08/09/2023 07:00:00,26.72,182.29,3.63
1557,08/09/2023 08:00:00,26.62,182.30,3.62
1558,08/09/2023 09:00:00,26.52,182.22,3.62
1559,08/09/2023 10:00:00,26.50,182.02,3.63
1560,08/09/2023 11:00:00,26.48,182.16,3.62
1561,08/09/2023 12:00:00,26.52,182.24,3.62
1562,08/09/2023 13:00:00,26.62,182.32,3.62
1563,08/09/2023 14:00:00,26.74,182.63,3.62
1564,08/09/2023 15:00:00,26.92,182.49,3.62
1565,08/09/2023 16:00:00,26.99,182.46,3.63
1566,08/09/2023 17:00:00,27.11,182.44,3.63
1567,08/09/2023 18:00:00,27.21,182.63,3.62
1568,08/09/2023 19:00:00,27.31,182.88,3.62
1569,08/09/2023 20:00:00,27.38,182.85,3.62
1570,08/09/2023 21:00:00,27.46,182.65,3.63
1571,08/09/2023 22:00:00,27.51,182.91,3.62
1572,08/09/2023 23:00:00,27.51,182.79,3.63
1573,08/10/2023 00:00:00,27.51,182.80,3.63
1574,08/10/2023 01:00:00,27.46,182.91,3.62
1575,08/10/2023 02:00:00,27.41,182.99,3.62
1576,08/10/2023 03:00:00,27.33,182.94,3.62
1577,08/10/2023 04:00:00,27.23,182.99,3.62
1578,08/10/2023 05:00:00,27.14,182.80,3.62
1579,08/10/2023 06:00:00,27.04,182.85,3.62
1580,08/10/2023 07:00:00,26.94,182.72,3.62
1581,08/10/2023 08:00:00,26.84,182.32,3.63
1582,08/10/2023 09:00:00,26.79,181.82,3.63
1583,08/10/2023 10:00:00,26.77,181.88,3.63
1584,08/10/2023 11:00:00,26.74,181.57,3.64
1585,08/10/2023 12:00:00,26.74,181.49,3.64
1586,08/10/2023 13:00:00,26.82,181.57,3.64
1587,08/10/2023 14:00:00,26.99,181.85,3.64
1588,08/10/2023 15:00:00,27.09,181.66,3.64
1589,08/10/2023 16:00:00,27.16,181.68,3.64
1590,08/10/2023 17:00:00,27.19,181.77,3.64
1591,08/10/2023 18:00:00,27.21,182.02,3.64
1592,08/10/2023 19:00:00,27.23,182.15,3.63
1593,08/10/2023 20:00:00,27.26,182.10,3.63
1594,08/10/2023 21:00:00,27.28,182.11,3.63
1595,08/10/2023 22:00:00,27.31,182.10,3.64
1596,08/10/2023 23:00:00,27.33,182.10,3.64
1597,08/11/2023 00:00:00,27.33,181.85,3.64
1598,08/11/2023 01:00:00,27.33,182.10,3.64
1599,08/11/2023 02:00:00,27.31,182.29,3.63
1600,08/11/2023 03:00:00,27.26,182.51,3.63
1601,08/11/2023 04:00:00,27.19,182.13,3.63
1602,08/11/2023 05:00:00,27.09,182.44,3.63
1603,08/11/2023 06:00:00,26.99,182.24,3.63
1604,08/11/2023 07:00:00,26.92,181.99,3.63
1605,08/11/2023 08:00:00,26.82,181.79,3.63
1606,08/11/2023 09:00:00,26.77,181.65,3.64
1607,08/11/2023 10:00:00,26.74,181.85,3.63
1608,08/11/2023 11:00:00,26.74,181.55,3.64
1609,08/11/2023 12:00:00,26.77,181.54,3.64
1610,08/11/2023 13:00:00,26.82,181.49,3.64
1611,08/11/2023 14:00:00,26.94,181.35,3.64
1612,08/11/2023 15:00:00,27.01,181.32,3.65
1613,08/11/2023 16:00:00,27.06,181.22,3.65
1614,08/11/2023 17:00:00,27.06,181.26,3.65
1615,08/11/2023 18:00:00,27.04,181.35,3.64
1616,08/11/2023 19:00:00,27.04,181.43,3.64
1617,08/11/2023 20:00:00,27.04,181.11,3.65
1618,08/11/2023 21:00:00,27.04,181.24,3.65
1619,08/11/2023 22:00:00,27.06,181.49,3.64
1620,08/11/2023 23:00:00,27.06,181.38,3.64
1621,08/12/2023 00:00:00,27.09,181.36,3.65
1622,08/12/2023 01:00:00,27.09,181.60,3.64
1623,08/12/2023 02:00:00,27.09,181.44,3.64
1624,08/12/2023 03:00:00,27.09,181.26,3.65
1625,08/12/2023 04:00:00,27.09,181.22,3.65
1626,08/12/2023 05:00:00,27.06,181.10,3.65
1627,08/12/2023 06:00:00,27.04,181.22,3.65
1628,08/12/2023 07:00:00,26.99,181.22,3.65
1629,08/12/2023 08:00:00,26.94,181.33,3.64
1630,08/12/2023 09:00:00,26.94,181.24,3.65
1631,08/12/2023 10:00:00,26.96,181.07,3.65
1632,08/12/2023 11:00:00,26.99,180.86,3.65
1633,08/12/2023 12:00:00,27.04,181.90,3.64
1634,08/12/2023 13:00:00,27.06,181.90,3.64
1635,08/12/2023 14:00:00,27.16,181.69,3.64
1636,08/12/2023 15:00:00,27.28,181.74,3.64
1637,08/12/2023 16:00:00,27.33,181.55,3.64
1638,08/12/2023 17:00:00,27.31,181.26,3.65
1639,08/12/2023 18:00:00,27.26,180.08,3.67
1640,08/12/2023 19:00:00,27.21,179.71,3.67
1641,08/12/2023 20:00:00,27.19,179.43,3.68
1642,08/12/2023 21:00:00,27.14,177.33,3.71
1643,08/12/2023 22:00:00,27.09,176.54,3.73
1644,08/12/2023 23:00:00,27.04,175.94,3.74
1645,08/13/2023 00:00:00,27.01,176.79,3.72
1646,08/13/2023 01:00:00,27.01,175.27,3.75
1647,08/13/2023 02:00:00,26.99,175.96,3.74
1648,08/13/2023 03:00:00,26.99,176.47,3.73
1649,08/13/2023 04:00:00,26.99,178.93,3.69
1650,08/13/2023 05:00:00,26.96,177.71,3.71
1651,08/13/2023 06:00:00,26.92,177.29,3.71
1652,08/13/2023 07:00:00,26.84,178.44,3.69
1653,08/13/2023 08:00:00,26.79,175.24,3.75
1654,08/13/2023 09:00:00,26.77,175.38,3.74
1655,08/13/2023 10:00:00,26.82,174.21,3.77
1656,08/13/2023 11:00:00,26.89,169.21,3.85
1657,08/13/2023 12:00:00,26.99,170.35,3.83
1658,08/13/2023 13:00:00,27.09,171.44,3.82
1659,08/13/2023 14:00:00,27.16,171.27,3.82
1660,08/13/2023 15:00:00,27.31,172.43,3.80
1661,08/13/2023 16:00:00,27.38,174.13,3.77
1662,08/13/2023 17:00:00,27.41,174.66,3.76
1663,08/13/2023 18:00:00,27.41,175.72,3.75
1664,08/13/2023 19:00:00,27.38,176.58,3.73
1665,08/13/2023 20:00:00,27.33,175.19,3.75
1666,08/13/2023 21:00:00,27.28,174.33,3.77
1667,08/13/2023 22:00:00,27.23,174.46,3.77
1668,08/13/2023 23:00:00,27.19,174.58,3.76
1669,08/14/2023 00:00:00,27.11,173.44,3.78
1670,08/14/2023 01:00:00,27.06,173.93,3.77
1671,08/14/2023 02:00:00,26.99,172.36,3.80
1672,08/14/2023 03:00:00,26.94,176.99,3.72
1673,08/14/2023 04:00:00,26.87,177.94,3.70
1674,08/14/2023 05:00:00,26.82,177.44,3.71
1675,08/14/2023 06:00:00,26.77,178.29,3.69
1676,08/14/2023 07:00:00,26.72,177.86,3.70
1677,08/14/2023 08:00:00,26.70,177.49,3.71
1678,08/14/2023 09:00:00,26.70,177.65,3.70
1679,08/14/2023 10:00:00,26.74,177.51,3.71
1680,08/14/2023 11:00:00,26.84,177.51,3.71
1681,08/14/2023 12:00:00,26.94,177.29,3.71
1682,08/14/2023 13:00:00,27.04,175.58,3.74
1683,08/14/2023 14:00:00,27.11,175.08,3.75
1684,08/14/2023 15:00:00,27.21,173.02,3.79
1685,08/14/2023 16:00:00,27.14,175.19,3.75
1686,08/14/2023 17:00:00,26.99,174.90,3.76
1687,08/14/2023 18:00:00,26.87,176.68,3.72
1688,08/14/2023 19:00:00,26.74,176.82,3.72
1689,08/14/2023 20:00:00,26.65,176.94,3.72
1690,08/14/2023 21:00:00,26.57,176.99,3.71
1691,08/14/2023 22:00:00,26.52,176.99,3.71
1692,08/14/2023 23:00:00,26.50,177.36,3.71
1693,08/15/2023 00:00:00,26.45,177.33,3.71
1694,08/15/2023 01:00:00,26.40,176.94,3.71
1695,08/15/2023 02:00:00,26.33,177.24,3.71
1696,08/15/2023 03:00:00,26.28,177.52,3.70
1697,08/15/2023 04:00:00,26.23,177.38,3.70
1698,08/15/2023 05:00:00,26.16,177.38,3.70
1699,08/15/2023 06:00:00,26.08,176.97,3.71
1700,08/15/2023 07:00:00,26.04,176.90,3.71
1701,08/15/2023 08:00:00,25.99,176.46,3.72
1702,08/15/2023 09:00:00,25.99,175.86,3.73
1703,08/15/2023 10:00:00,26.01,177.44,3.70
1704,08/15/2023 11:00:00,26.08,176.49,3.72
1705,08/15/2023 12:00:00,26.13,175.80,3.73
1706,08/15/2023 13:00:00,26.21,175.80,3.73
1707,08/15/2023 14:00:00,26.26,176.13,3.73
1708,08/15/2023 15:00:00,26.11,177.04,3.71
1709,08/15/2023 16:00:00,25.96,177.55,3.70
1710,08/15/2023 17:00:00,25.87,177.72,3.69
1711,08/15/2023 18:00:00,25.84,177.69,3.69
1712,08/15/2023 19:00:00,25.87,177.35,3.70
1713,08/15/2023 20:00:00,25.87,178.21,3.69
1714,08/15/2023 21:00:00,25.84,177.72,3.69
1715,08/15/2023 22:00:00,25.79,177.91,3.69
1716,08/15/2023 23:00:00,25.74,178.10,3.69
1717,08/16/2023 00:00:00,25.70,178.10,3.69
1718,08/16/2023 01:00:00,25.67,178.16,3.68
1719,08/16/2023 02:00:00,25.65,178.65,3.68
1720,08/16/2023 03:00:00,25.60,178.88,3.67
1721,08/16/2023 04:00:00,25.57,179.19,3.67
1722,08/16/2023 05:00:00,25.55,180.04,3.65
1723,08/16/2023 06:00:00,25.50,181.29,3.63
1724,08/16/2023 07:00:00,25.48,180.83,3.64
1725,08/16/2023 08:00:00,25.43,180.49,3.64
1726,08/16/2023 09:00:00,25.43,180.27,3.65
1727,08/16/2023 10:00:00,25.45,180.04,3.65
1728,08/16/2023 11:00:00,25.45,180.02,3.65
1729,08/16/2023 12:00:00,25.53,179.55,3.66
1730,08/16/2023 13:00:00,25.57,178.49,3.68
1731,08/16/2023 14:00:00,25.62,178.55,3.68
1732,08/16/2023 15:00:00,25.70,178.76,3.67
1733,08/16/2023 16:00:00,25.57,179.02,3.67
1734,08/16/2023 17:00:00,25.57,176.26,3.72
1735,08/16/2023 18:00:00,25.53,172.91,3.77
1736,08/16/2023 19:00:00,25.33,167.82,3.86
1737,08/16/2023 20:00:00,25.31,159.16,4.01
1738,08/16/2023 21:00:00,25.19,163.57,3.93
1739,08/16/2023 22:00:00,25.04,165.74,3.89
1740,08/16/2023 23:00:00,24.94,167.66,3.86
1741,08/17/2023 00:00:00,24.85,169.21,3.83
1742,08/17/2023 01:00:00,24.77,169.93,3.82
1743,08/17/2023 02:00:00,24.73,170.80,3.80
1744,08/17/2023 03:00:00,24.68,172.27,3.78
1745,08/17/2023 04:00:00,24.63,172.79,3.77
1746,08/17/2023 05:00:00,24.58,173.49,3.75
1747,08/17/2023 06:00:00,24.53,173.69,3.75
1748,08/17/2023 07:00:00,24.46,174.24,3.74
1749,08/17/2023 08:00:00,24.41,174.76,3.73
1750,08/17/2023 09:00:00,24.39,175.26,3.72
1751,08/17/2023 10:00:00,24.44,175.26,3.72
1752,08/17/2023 11:00:00,24.60,175.10,3.73
1753,08/17/2023 12:00:00,24.82,175.90,3.71
1754,08/17/2023 13:00:00,25.09,176.90,3.70
1755,08/17/2023 14:00:00,25.31,177.60,3.69
1756,08/17/2023 15:00:00,25.53,179.08,3.67
1757,08/17/2023 16:00:00,25.70,176.79,3.71
1758,08/17/2023 17:00:00,25.79,175.13,3.74
1759,08/17/2023 18:00:00,25.79,175.40,3.73
1760,08/17/2023 19:00:00,25.79,175.02,3.74
1761,08/17/2023 20:00:00,25.77,174.65,3.75
1762,08/17/2023 21:00:00,25.65,174.41,3.75
1763,08/17/2023 22:00:00,25.53,175.66,3.73
1764,08/17/2023 23:00:00,25.43,175.57,3.73
1765,08/18/2023 00:00:00,25.31,175.77,3.72
1766,08/18/2023 01:00:00,25.21,176.66,3.71
1767,08/18/2023 02:00:00,25.09,176.79,3.70
1768,08/18/2023 03:00:00,24.99,177.15,3.69
1769,08/18/2023 04:00:00,24.90,177.19,3.69
1770,08/18/2023 05:00:00,24.82,177.86,3.68
1771,08/18/2023 06:00:00,24.75,177.71,3.68
1772,08/18/2023 07:00:00,24.70,177.80,3.68
1773,08/18/2023 08:00:00,24.63,177.80,3.68
1774,08/18/2023 09:00:00,24.60,178.02,3.68
1775,08/18/2023 10:00:00,24.65,178.07,3.67
1776,08/18/2023 11:00:00,24.75,178.21,3.67
1777,08/18/2023 12:00:00,24.94,178.65,3.67
1778,08/18/2023 13:00:00,25.21,178.90,3.67
1779,08/18/2023 14:00:00,25.48,179.26,3.66
1780,08/18/2023 15:00:00,25.72,179.41,3.66
1781,08/18/2023 16:00:00,25.91,180.46,3.65
1782,08/18/2023 17:00:00,26.13,180.66,3.65
1783,08/18/2023 18:00:00,26.35,181.29,3.64
1784,08/18/2023 19:00:00,26.50,180.61,3.65
1785,08/18/2023 20:00:00,26.55,181.26,3.64
1786,08/18/2023 21:00:00,26.55,181.77,3.63
1787,08/18/2023 22:00:00,26.52,181.35,3.64
1788,08/18/2023 23:00:00,26.48,179.93,3.66
1789,08/19/2023 00:00:00,26.38,180.32,3.66
1790,08/19/2023 01:00:00,26.28,179.65,3.67
1791,08/19/2023 02:00:00,26.18,180.16,3.66
1792,08/19/2023 03:00:00,26.06,180.49,3.65
1793,08/19/2023 04:00:00,25.91,180.08,3.65
1794,08/19/2023 05:00:00,25.79,180.02,3.65
1795,08/19/2023 06:00:00,25.67,180.21,3.65
1796,08/19/2023 07:00:00,25.53,180.02,3.65
1797,08/19/2023 08:00:00,25.40,179.90,3.65
1798,08/19/2023 09:00:00,25.31,179.43,3.66
1799,08/19/2023 10:00:00,25.26,178.99,3.67
1800,08/19/2023 11:00:00,25.28,178.11,3.68
1801,08/19/2023 12:00:00,25.38,178.32,3.68
1802,08/19/2023 13:00:00,25.55,178.04,3.69
1803,08/19/2023 14:00:00,25.79,178.18,3.69
1804,08/19/2023 15:00:00,25.99,178.30,3.69
1805,08/19/2023 16:00:00,26.16,178.51,3.68
1806,08/19/2023 17:00:00,26.30,179.11,3.68
1807,08/19/2023 18:00:00,26.40,179.57,3.67
1808,08/19/2023 19:00:00,26.50,180.32,3.66
1809,08/19/2023 20:00:00,26.57,179.58,3.67
1810,08/19/2023 21:00:00,26.62,179.61,3.67
1811,08/19/2023 22:00:00,26.65,179.90,3.67
1812,08/19/2023 23:00:00,26.62,179.96,3.66
1813,08/20/2023 00:00:00,26.57,179.96,3.66
1814,08/20/2023 01:00:00,26.50,179.76,3.67
1815,08/20/2023 02:00:00,26.40,179.58,3.67
1816,08/20/2023 03:00:00,26.28,179.44,3.67
1817,08/20/2023 04:00:00,26.16,179.54,3.67
1818,08/20/2023 05:00:00,26.04,179.33,3.67
1819,08/20/2023 06:00:00,25.91,179.68,3.66
1820,08/20/2023 07:00:00,25.82,179.66,3.66
1821,08/20/2023 08:00:00,25.70,179.57,3.66
1822,08/20/2023 09:00:00,25.62,179.54,3.66
1823,08/20/2023 10:00:00,25.60,179.08,3.67
1824,08/20/2023 11:00:00,25.57,179.24,3.66
1825,08/20/2023 12:00:00,25.62,179.33,3.66
1826,08/20/2023 13:00:00,25.67,179.11,3.67
1827,08/20/2023 14:00:00,25.67,178.68,3.68
1828,08/20/2023 15:00:00,25.74,178.83,3.67
1829,08/20/2023 16:00:00,25.84,178.57,3.68
1830,08/20/2023 17:00:00,25.89,178.85,3.68
1831,08/20/2023 18:00:00,25.91,178.41,3.68
1832,08/20/2023 19:00:00,25.94,178.41,3.68
1833,08/20/2023 20:00:00,25.96,178.51,3.68
1834,08/20/2023 21:00:00,25.96,178.97,3.67
1835,08/20/2023 22:00:00,25.91,178.93,3.67
1836,08/20/2023 23:00:00,25.89,179.10,3.67
1837,08/21/2023 00:00:00,25.87,179.13,3.67
1838,08/21/2023 01:00:00,25.82,178.82,3.67
1839,08/21/2023 02:00:00,25.77,178.65,3.68
1840,08/21/2023 03:00:00,25.70,178.54,3.68
1841,08/21/2023 04:00:00,25.60,178.27,3.68
1842,08/21/2023 05:00:00,25.53,177.96,3.69
1843,08/21/2023 06:00:00,25.43,177.80,3.69
1844,08/21/2023 07:00:00,25.36,177.33,3.70
1845,08/21/2023 08:00:00,25.28,177.13,3.70
1846,08/21/2023 09:00:00,25.23,176.47,3.71
1847,08/21/2023 10:00:00,25.23,176.57,3.71
1848,08/21/2023 11:00:00,25.23,176.35,3.71
1849,08/21/2023 12:00:00,25.31,176.04,3.72
1850,08/21/2023 13:00:00,25.43,176.11,3.72
1851,08/21/2023 14:00:00,25.62,175.93,3.72
1852,08/21/2023 15:00:00,25.79,176.16,3.72
1853,08/21/2023 16:00:00,25.94,176.80,3.71
1854,08/21/2023 17:00:00,26.04,176.94,3.71
1855,08/21/2023 18:00:00,26.13,178.29,3.69
1856,08/21/2023 19:00:00,26.21,178.35,3.69
1857,08/21/2023 20:00:00,26.26,177.94,3.69
1858,08/21/2023 21:00:00,26.30,178.57,3.68
1859,08/21/2023 22:00:00,26.33,178.68,3.68
1860,08/21/2023 23:00:00,26.33,178.80,3.68
1861,08/22/2023 00:00:00,26.33,178.61,3.68
1862,08/22/2023 01:00:00,26.28,178.61,3.68
1863,08/22/2023 02:00:00,26.18,178.63,3.68
1864,08/22/2023 03:00:00,26.08,178.82,3.68
1865,08/22/2023 04:00:00,25.96,178.57,3.68
1866,08/22/2023 05:00:00,25.82,178.74,3.68
1867,08/22/2023 06:00:00,25.70,178.24,3.68
1868,08/22/2023 07:00:00,25.55,178.16,3.68
1869,08/22/2023 08:00:00,25.43,177.93,3.69
1870,08/22/2023 09:00:00,25.33,177.94,3.68
1871,08/22/2023 10:00:00,25.31,177.91,3.68
1872,08/22/2023 11:00:00,25.28,177.93,3.68
1873,08/22/2023 12:00:00,25.31,178.16,3.68
1874,08/22/2023 13:00:00,25.36,178.13,3.68
1875,08/22/2023 14:00:00,25.48,178.40,3.68
1876,08/22/2023 15:00:00,25.57,178.36,3.68
1877,08/22/2023 16:00:00,25.72,178.08,3.69
1878,08/22/2023 17:00:00,25.79,178.90,3.67
1879,08/22/2023 18:00:00,25.84,178.94,3.67
1880,08/22/2023 19:00:00,25.89,179.32,3.67
1881,08/22/2023 20:00:00,25.94,179.35,3.67
1882,08/22/2023 21:00:00,25.96,179.46,3.67
1883,08/22/2023 22:00:00,26.01,179.49,3.67
1884,08/22/2023 23:00:00,26.04,179.13,3.67
1885,08/23/2023 00:00:00,26.06,179.35,3.67
1886,08/23/2023 01:00:00,26.08,179.24,3.67
1887,08/23/2023 02:00:00,26.06,179.54,3.67
1888,08/23/2023 03:00:00,26.06,179.66,3.66
1889,08/23/2023 04:00:00,26.01,179.49,3.67
1890,08/23/2023 05:00:00,25.96,179.63,3.66
1891,08/23/2023 06:00:00,25.89,179.83,3.66
1892,08/23/2023 07:00:00,25.82,179.72,3.66
1893,08/23/2023 08:00:00,25.72,179.74,3.66
1894,08/23/2023 09:00:00,25.67,179.60,3.66
1895,08/23/2023 10:00:00,25.67,179.66,3.66
1896,08/23/2023 11:00:00,25.70,179.63,3.66
1897,08/23/2023 12:00:00,25.72,180.02,3.65
1898,08/23/2023 13:00:00,25.79,180.02,3.65
1899,08/23/2023 14:00:00,25.89,180.01,3.66
1900,08/23/2023 15:00:00,25.99,180.10,3.65
1901,08/23/2023 16:00:00,26.01,180.24,3.65
1902,08/23/2023 17:00:00,26.01,180.26,3.65
1903,08/23/2023 18:00:00,26.01,180.33,3.65
1904,08/23/2023 19:00:00,25.99,180.18,3.65
1905,08/23/2023 20:00:00,25.99,180.27,3.65
1906,08/23/2023 21:00:00,25.99,180.13,3.65
1907,08/23/2023 22:00:00,26.01,180.19,3.65
1908,08/23/2023 23:00:00,26.04,180.38,3.65
1909,08/24/2023 00:00:00,26.06,180.24,3.65
1910,08/24/2023 01:00:00,26.06,180.32,3.65
1911,08/24/2023 02:00:00,26.04,180.33,3.65
1912,08/24/2023 03:00:00,25.99,180.18,3.65
1913,08/24/2023 04:00:00,25.96,180.07,3.65
1914,08/24/2023 05:00:00,25.91,180.04,3.65
1915,08/24/2023 06:00:00,25.87,180.07,3.65
1916,08/24/2023 07:00:00,25.82,180.07,3.65
1917,08/24/2023 08:00:00,25.77,180.04,3.65
1918,08/24/2023 09:00:00,25.74,179.97,3.65
1919,08/24/2023 10:00:00,25.77,179.82,3.66
1920,08/24/2023 11:00:00,25.82,179.85,3.66
1921,08/24/2023 12:00:00,25.87,179.61,3.66
1922,08/24/2023 13:00:00,25.91,179.36,3.67
1923,08/24/2023 14:00:00,25.96,179.44,3.67
1924,08/24/2023 15:00:00,26.04,179.47,3.67
1925,08/24/2023 16:00:00,26.06,179.52,3.67
1926,08/24/2023 17:00:00,26.06,179.61,3.66
1927,08/24/2023 18:00:00,26.04,179.47,3.67
1928,08/24/2023 19:00:00,26.01,179.32,3.67
1929,08/24/2023 20:00:00,26.01,179.22,3.67
1930,08/24/2023 21:00:00,25.99,179.46,3.67
1931,08/24/2023 22:00:00,25.96,179.47,3.67
1932,08/24/2023 23:00:00,25.91,179.10,3.67
1933,08/25/2023 00:00:00,25.89,178.97,3.67
1934,08/25/2023 01:00:00,25.84,179.19,3.67
1935,08/25/2023 02:00:00,25.79,179.27,3.67
1936,08/25/2023 03:00:00,25.72,178.91,3.67
1937,08/25/2023 04:00:00,25.67,178.71,3.68
1938,08/25/2023 05:00:00,25.60,178.88,3.67
1939,08/25/2023 06:00:00,25.53,178.74,3.67
1940,08/25/2023 07:00:00,25.45,178.43,3.68
1941,08/25/2023 08:00:00,25.40,178.15,3.68
1942,08/25/2023 09:00:00,25.38,178.24,3.68
1943,08/25/2023 10:00:00,25.43,178.15,3.68
1944,08/25/2023 11:00:00,25.48,178.05,3.68
1945,08/25/2023 12:00:00,25.53,178.40,3.68
1946,08/25/2023 13:00:00,25.62,178.41,3.68
1947,08/25/2023 14:00:00,25.70,178.52,3.68
1948,08/25/2023 15:00:00,25.84,177.96,3.69
1949,08/25/2023 16:00:00,25.89,177.76,3.69
1950,08/25/2023 17:00:00,25.89,177.76,3.69
1951,08/25/2023 18:00:00,25.89,176.18,3.72
1952,08/25/2023 19:00:00,25.87,175.82,3.73
1953,08/25/2023 20:00:00,25.82,174.77,3.74
1954,08/25/2023 21:00:00,25.77,172.47,3.78
1955,08/25/2023 22:00:00,25.65,177.93,3.69
1956,08/25/2023 23:00:00,25.60,178.24,3.68
1957,08/26/2023 00:00:00,25.60,178.77,3.67
1958,08/26/2023 01:00:00,25.70,179.10,3.67
1959,08/26/2023 02:00:00,25.72,179.83,3.66
1960,08/26/2023 03:00:00,25.70,177.69,3.69
1961,08/26/2023 04:00:00,25.62,177.30,3.70
1962,08/26/2023 05:00:00,25.55,176.57,3.71
1963,08/26/2023 06:00:00,25.50,176.54,3.71
1964,08/26/2023 07:00:00,25.43,176.32,3.71
1965,08/26/2023 08:00:00,25.36,176.36,3.71
1966,08/26/2023 09:00:00,25.33,176.32,3.71
1967,08/26/2023 10:00:00,25.31,176.52,3.71
1968,08/26/2023 11:00:00,25.28,176.27,3.71
1969,08/26/2023 12:00:00,25.33,176.10,3.72
1970,08/26/2023 13:00:00,25.43,176.11,3.72
1971,08/26/2023 14:00:00,25.57,176.52,3.71
1972,08/26/2023 15:00:00,25.74,175.61,3.73
1973,08/26/2023 16:00:00,25.87,175.10,3.74
1974,08/26/2023 17:00:00,25.94,175.11,3.74
1975,08/26/2023 18:00:00,26.01,176.04,3.72
1976,08/26/2023 19:00:00,26.06,176.27,3.72
1977,08/26/2023 20:00:00,26.08,176.41,3.72
1978,08/26/2023 21:00:00,26.08,176.58,3.72
1979,08/26/2023 22:00:00,26.11,177.29,3.70
1980,08/26/2023 23:00:00,26.08,177.22,3.71
1981,08/27/2023 00:00:00,26.08,177.16,3.71
1982,08/27/2023 01:00:00,26.06,177.29,3.70
1983,08/27/2023 02:00:00,26.04,177.40,3.70
1984,08/27/2023 03:00:00,26.01,177.49,3.70
1985,08/27/2023 04:00:00,25.96,177.26,3.70
1986,08/27/2023 05:00:00,25.89,177.38,3.70
1987,08/27/2023 06:00:00,25.82,177.65,3.70
1988,08/27/2023 07:00:00,25.72,177.49,3.70
1989,08/27/2023 08:00:00,25.65,177.24,3.70
1990,08/27/2023 09:00:00,25.60,177.04,3.70
1991,08/27/2023 10:00:00,25.62,177.13,3.70
1992,08/27/2023 11:00:00,25.65,177.10,3.70
1993,08/27/2023 12:00:00,25.70,176.82,3.71
1994,08/27/2023 13:00:00,25.74,176.65,3.71
1995,08/27/2023 14:00:00,25.79,177.16,3.70
1996,08/27/2023 15:00:00,25.89,177.32,3.70
1997,08/27/2023 16:00:00,25.91,177.65,3.70
1998,08/27/2023 17:00:00,25.91,177.57,3.70
1999,08/27/2023 18:00:00,25.89,177.38,3.70
2000,08/27/2023 19:00:00,25.87,176.69,3.71
2001,08/27/2023 20:00:00,25.87,176.80,3.71
2002,08/27/2023 21:00:00,25.84,176.83,3.71
2003,08/27/2023 22:00:00,25.84,176.77,3.71
2004,08/27/2023 23:00:00,25.84,176.68,3.71
2005,08/28/2023 00:00:00,25.82,176.65,3.71
2006,08/28/2023 01:00:00,25.82,176.38,3.72
2007,08/28/2023 02:00:00,25.79,176.27,3.72
2008,08/28/2023 03:00:00,25.77,175.65,3.73
2009,08/28/2023 04:00:00,25.74,176.18,3.72
2010,08/28/2023 05:00:00,25.74,176.30,3.72
2011,08/28/2023 06:00:00,25.72,176.24,3.72
