#,Date-Time (EST),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH)
4219,01/21/2023 10:06:04,12.44,154.07,3.74
4220,01/21/2023 10:21:04,12.44,154.38,3.74
4221,01/21/2023 10:36:04,12.44,155.07,3.72
4222,01/21/2023 10:51:04,12.44,155.49,3.72
4223,01/21/2023 11:06:04,12.41,156.08,3.71
4224,01/21/2023 11:21:04,12.41,156.44,3.70
4225,01/21/2023 11:36:04,12.41,156.47,3.70
4226,01/21/2023 11:51:04,12.41,156.40,3.70
4227,01/21/2023 12:06:04,12.39,157.30,3.68
4228,01/21/2023 12:21:04,12.41,157.61,3.68
4229,01/21/2023 12:36:04,12.44,157.52,3.68
4230,01/21/2023 12:51:04,12.44,157.29,3.68
4231,01/21/2023 13:06:04,12.46,156.94,3.69
4232,01/21/2023 13:21:04,12.49,156.41,3.70
4233,01/21/2023 13:36:04,12.51,155.99,3.71
4234,01/21/2023 13:51:04,12.51,155.83,3.71
4235,01/21/2023 14:06:04,12.53,155.71,3.71
4236,01/21/2023 14:21:04,12.56,155.61,3.72
4237,01/21/2023 14:36:04,12.56,155.66,3.71
4238,01/21/2023 14:51:04,12.58,155.54,3.72
4239,01/21/2023 15:06:04,12.61,155.49,3.72
4240,01/21/2023 15:21:04,12.61,155.47,3.72
4241,01/21/2023 15:36:04,12.63,155.71,3.71
4242,01/21/2023 15:51:04,12.63,156.47,3.70
4243,01/21/2023 16:06:04,12.61,156.94,3.69
4244,01/21/2023 16:21:04,12.61,157.44,3.68
4245,01/21/2023 16:36:04,12.61,157.96,3.67
4246,01/21/2023 16:51:04,12.58,158.24,3.67
4247,01/21/2023 17:06:04,12.58,158.41,3.67
4248,01/21/2023 17:21:04,12.56,158.55,3.66
4249,01/21/2023 17:36:04,12.56,158.43,3.66
4250,01/21/2023 17:51:04,12.56,158.13,3.67
4251,01/21/2023 18:06:04,12.56,157.68,3.68
4252,01/21/2023 18:21:04,12.56,157.55,3.68
4253,01/21/2023 18:36:04,12.56,157.54,3.68
4254,01/21/2023 18:51:04,12.56,157.75,3.68
4255,01/21/2023 19:06:04,12.53,157.79,3.68
4256,01/21/2023 19:21:04,12.53,157.68,3.68
4257,01/21/2023 19:36:04,12.53,157.52,3.68
4258,01/21/2023 19:51:04,12.51,157.33,3.68
4259,01/21/2023 20:06:04,12.51,157.30,3.68
4260,01/21/2023 20:21:04,12.51,157.27,3.68
4261,01/21/2023 20:36:04,12.51,157.07,3.69
4262,01/21/2023 20:51:04,12.51,157.44,3.68
4263,01/21/2023 21:06:04,12.51,157.32,3.68
4264,01/21/2023 21:21:04,12.51,157.11,3.69
4265,01/21/2023 21:36:04,12.51,157.02,3.69
4266,01/21/2023 21:51:04,12.49,157.04,3.69
4267,01/21/2023 22:06:04,12.49,157.07,3.69
4268,01/21/2023 22:21:04,12.49,156.94,3.69
4269,01/21/2023 22:36:04,12.51,156.86,3.69
4270,01/21/2023 22:51:04,12.51,156.91,3.69
4271,01/21/2023 23:06:04,12.51,156.86,3.69
4272,01/21/2023 23:21:04,12.51,157.08,3.69
4273,01/21/2023 23:36:04,12.51,156.90,3.69
4274,01/21/2023 23:51:04,12.51,156.79,3.69
4275,01/22/2023 00:06:04,12.51,156.71,3.70
4276,01/22/2023 00:21:04,12.51,156.52,3.70
4277,01/22/2023 00:36:04,12.51,156.47,3.70
4278,01/22/2023 00:51:04,12.51,156.57,3.70
4279,01/22/2023 01:06:04,12.53,156.58,3.70
4280,01/22/2023 01:21:04,12.53,156.43,3.70
4281,01/22/2023 01:36:04,12.53,156.27,3.70
4282,01/22/2023 01:51:04,12.53,156.16,3.71
4283,01/22/2023 02:06:04,12.56,156.04,3.71
4284,01/22/2023 02:21:04,12.56,155.83,3.71
4285,01/22/2023 02:36:04,12.56,155.72,3.71
4286,01/22/2023 02:51:04,12.56,155.49,3.72
4287,01/22/2023 03:06:04,12.56,155.35,3.72
4288,01/22/2023 03:21:04,12.58,155.15,3.72
4289,01/22/2023 03:36:04,12.58,155.04,3.73
4290,01/22/2023 03:51:04,12.58,154.80,3.73
4291,01/22/2023 04:06:04,12.58,154.47,3.74
4292,01/22/2023 04:21:04,12.61,154.18,3.74
4293,01/22/2023 04:36:04,12.61,153.63,3.75
4294,01/22/2023 04:51:04,12.61,153.11,3.76
4295,01/22/2023 05:06:04,12.63,152.77,3.77
4296,01/22/2023 05:21:04,12.63,152.54,3.77
4297,01/22/2023 05:36:04,12.63,152.52,3.77
4298,01/22/2023 05:51:04,12.65,152.54,3.77
4299,01/22/2023 06:06:04,12.65,152.63,3.77
4300,01/22/2023 06:21:04,12.65,152.80,3.77
4301,01/22/2023 06:36:04,12.68,152.86,3.77
4302,01/22/2023 06:51:04,12.68,152.88,3.77
4303,01/22/2023 07:06:04,12.70,153.29,3.76
4304,01/22/2023 07:21:04,12.70,153.16,3.76
4305,01/22/2023 07:36:04,12.70,152.94,3.77
4306,01/22/2023 07:51:04,12.73,153.32,3.76
4307,01/22/2023 08:06:04,12.73,153.36,3.76
4308,01/22/2023 08:21:04,12.75,153.43,3.76
4309,01/22/2023 08:36:04,12.75,153.49,3.76
4310,01/22/2023 08:51:04,12.77,153.52,3.76
4311,01/22/2023 09:06:04,12.80,153.75,3.75
4312,01/22/2023 09:21:04,12.82,153.97,3.75
4313,01/22/2023 09:36:04,12.85,154.29,3.74
4314,01/22/2023 09:51:04,12.85,154.58,3.74
4315,01/22/2023 10:06:04,12.87,155.15,3.73
4316,01/22/2023 10:21:04,12.90,155.58,3.72
4317,01/22/2023 10:36:04,12.94,155.79,3.72
4318,01/22/2023 10:51:04,12.97,156.00,3.71
4319,01/22/2023 11:06:04,13.02,156.08,3.71
4320,01/22/2023 11:21:04,13.04,156.05,3.71
4321,01/22/2023 11:36:04,13.09,155.99,3.71
4322,01/22/2023 11:51:04,13.14,155.97,3.72
4323,01/22/2023 12:06:04,13.18,156.30,3.71
4324,01/22/2023 12:21:04,13.23,156.68,3.70
4325,01/22/2023 12:36:04,13.28,156.96,3.70
4326,01/22/2023 12:51:04,13.31,157.27,3.69
4327,01/22/2023 13:06:04,13.35,157.55,3.69
4328,01/22/2023 13:21:04,13.40,157.68,3.69
4329,01/22/2023 13:36:04,13.45,157.79,3.69
4330,01/22/2023 13:51:04,13.50,157.91,3.68
4331,01/22/2023 14:06:04,13.52,158.00,3.68
4332,01/22/2023 14:21:04,13.57,157.99,3.68
4333,01/22/2023 14:36:04,13.62,158.02,3.68
4334,01/22/2023 14:51:04,13.67,158.08,3.68
4335,01/22/2023 15:06:04,13.71,158.07,3.68
4336,01/22/2023 15:21:04,13.74,158.07,3.68
4337,01/22/2023 15:36:04,13.79,158.19,3.68
4338,01/22/2023 15:51:04,13.83,158.27,3.68
4339,01/22/2023 16:06:04,13.86,158.33,3.68
4340,01/22/2023 16:21:04,13.91,158.47,3.68
4341,01/22/2023 16:36:04,13.93,158.57,3.68
4342,01/22/2023 16:51:04,13.98,158.61,3.68
4343,01/22/2023 17:06:04,14.00,158.68,3.68
4344,01/22/2023 17:21:04,14.03,158.79,3.68
4345,01/22/2023 17:36:04,14.05,158.80,3.68
4346,01/22/2023 17:51:04,14.10,158.72,3.68
4347,01/22/2023 18:06:04,14.12,158.63,3.68
4348,01/22/2023 18:21:04,14.15,158.49,3.68
4349,01/22/2023 18:36:04,14.17,158.33,3.68
4350,01/22/2023 18:51:04,14.19,158.13,3.69
4351,01/22/2023 19:06:04,14.22,157.88,3.69
4352,01/22/2023 19:21:04,14.24,157.66,3.70
4353,01/22/2023 19:36:04,14.27,157.36,3.70
4354,01/22/2023 19:51:04,14.29,157.04,3.71
4355,01/22/2023 20:06:04,14.31,156.66,3.72
4356,01/22/2023 20:21:04,14.34,156.27,3.72
4357,01/22/2023 20:36:04,14.39,155.43,3.74
4358,01/22/2023 20:51:04,14.43,154.32,3.76
4359,01/22/2023 21:06:04,14.46,154.30,3.76
4360,01/22/2023 21:21:04,14.51,154.24,3.76
4361,01/22/2023 21:36:04,14.53,154.13,3.76
4362,01/22/2023 21:51:04,14.55,154.02,3.77
4363,01/22/2023 22:06:04,14.58,153.94,3.77
4364,01/22/2023 22:21:04,14.60,153.86,3.77
4365,01/22/2023 22:36:04,14.60,153.68,3.77
4366,01/22/2023 22:51:04,14.62,153.50,3.78
4367,01/22/2023 23:06:04,14.65,153.47,3.78
4368,01/22/2023 23:21:04,14.65,153.41,3.78
4369,01/22/2023 23:36:04,14.67,153.30,3.78
4370,01/22/2023 23:51:04,14.67,153.19,3.78
4371,01/23/2023 00:06:04,14.67,152.97,3.79
4372,01/23/2023 00:21:04,14.67,152.72,3.79
4373,01/23/2023 00:36:04,14.67,152.57,3.79
4374,01/23/2023 00:51:04,14.67,152.58,3.79
4375,01/23/2023 01:06:04,14.67,152.57,3.79
4376,01/23/2023 01:21:04,14.67,153.13,3.78
4377,01/23/2023 01:36:04,14.67,153.05,3.79
4378,01/23/2023 01:51:04,14.67,153.22,3.78
4379,01/23/2023 02:06:04,14.65,153.35,3.78
4380,01/23/2023 02:21:04,14.65,153.08,3.78
4381,01/23/2023 02:36:04,14.65,152.83,3.79
4382,01/23/2023 02:51:04,14.65,152.60,3.79
4383,01/23/2023 03:06:04,14.62,152.30,3.80
4384,01/23/2023 03:21:04,14.62,152.32,3.80
4385,01/23/2023 03:36:04,14.60,152.41,3.80
4386,01/23/2023 03:51:04,14.60,152.46,3.80
4387,01/23/2023 04:06:04,14.60,152.54,3.79
4388,01/23/2023 04:21:04,14.58,152.54,3.79
4389,01/23/2023 04:36:04,14.58,152.44,3.80
4390,01/23/2023 04:51:04,14.55,152.08,3.80
4391,01/23/2023 05:06:04,14.55,151.61,3.81
4392,01/23/2023 05:21:04,14.53,151.46,3.81
4393,01/23/2023 05:36:04,14.53,151.27,3.82
4394,01/23/2023 05:51:04,14.51,151.22,3.82
4395,01/23/2023 06:06:04,14.48,151.18,3.82
4396,01/23/2023 06:21:04,14.46,151.33,3.81
4397,01/23/2023 06:36:04,14.43,151.46,3.81
4398,01/23/2023 06:51:04,14.41,151.82,3.81
4399,01/23/2023 07:06:04,14.34,152.44,3.79
4400,01/23/2023 07:21:04,14.31,155.08,3.75
4401,01/23/2023 07:36:04,14.24,156.58,3.72
4402,01/23/2023 07:51:04,14.19,158.35,3.68
4403,01/23/2023 08:06:04,14.15,159.36,3.67
4404,01/23/2023 08:21:04,14.10,159.41,3.66
4405,01/23/2023 08:36:04,14.05,159.32,3.67
4406,01/23/2023 08:51:04,14.00,158.99,3.67
4407,01/23/2023 09:06:04,13.95,159.04,3.67
4408,01/23/2023 09:21:04,13.91,158.02,3.69
4409,01/23/2023 09:36:04,13.86,158.07,3.69
4410,01/23/2023 09:51:04,13.83,158.21,3.68
4411,01/23/2023 10:06:04,13.81,158.43,3.68
4412,01/23/2023 10:21:04,13.79,158.60,3.68
4413,01/23/2023 10:36:04,13.83,158.43,3.68
4414,01/23/2023 10:51:04,13.88,158.18,3.68
4415,01/23/2023 11:06:04,13.91,157.63,3.69
4416,01/23/2023 11:21:04,13.91,157.30,3.70
4417,01/23/2023 11:36:04,13.95,156.99,3.71
4418,01/23/2023 11:51:04,13.98,156.58,3.71
4419,01/23/2023 12:06:04,14.00,156.65,3.71
4420,01/23/2023 12:21:04,14.03,157.18,3.70
4421,01/23/2023 12:36:04,14.05,157.65,3.70
4422,01/23/2023 12:51:04,14.07,158.46,3.68
4423,01/23/2023 13:06:04,14.10,158.54,3.68
4424,01/23/2023 13:21:04,14.12,157.86,3.69
4425,01/23/2023 13:36:04,14.15,157.61,3.70
4426,01/23/2023 13:51:04,14.17,157.52,3.70
4427,01/23/2023 14:06:04,14.19,157.54,3.70
4428,01/23/2023 14:21:04,14.24,158.00,3.69
4429,01/23/2023 14:36:04,14.24,158.40,3.68
4430,01/23/2023 14:51:04,14.27,158.71,3.68
4431,01/23/2023 15:06:04,14.27,158.19,3.69
4432,01/23/2023 15:21:04,14.27,158.11,3.69
4433,01/23/2023 15:36:04,14.29,158.38,3.69
4434,01/23/2023 15:51:04,14.29,158.65,3.68
4435,01/23/2023 16:06:04,14.29,158.65,3.68
4436,01/23/2023 16:21:04,14.27,158.68,3.68
4437,01/23/2023 16:36:04,14.27,159.08,3.67
4438,01/23/2023 16:51:04,14.27,159.74,3.66
4439,01/23/2023 17:06:04,14.24,160.10,3.65
4440,01/23/2023 17:21:04,14.22,160.47,3.65
4441,01/23/2023 17:36:04,14.19,161.46,3.63
4442,01/23/2023 17:51:04,14.17,161.88,3.62
4443,01/23/2023 18:06:04,14.12,161.90,3.62
4444,01/23/2023 18:21:04,14.07,161.85,3.62
4445,01/23/2023 18:36:04,14.03,161.58,3.62
4446,01/23/2023 18:51:04,13.95,161.18,3.63
4447,01/23/2023 19:06:04,13.88,161.16,3.63
4448,01/23/2023 19:21:04,13.83,160.82,3.64
4449,01/23/2023 19:36:04,13.76,160.74,3.64
4450,01/23/2023 19:51:04,13.71,160.74,3.64
4451,01/23/2023 20:06:04,13.67,160.83,3.63
4452,01/23/2023 20:21:04,13.57,160.77,3.63
4453,01/23/2023 20:36:04,13.50,160.63,3.64
4454,01/23/2023 20:51:04,13.45,160.47,3.64
4455,01/23/2023 21:06:04,13.38,160.32,3.64
4456,01/23/2023 21:21:04,13.31,160.13,3.64
4457,01/23/2023 21:36:04,13.26,159.97,3.64
4458,01/23/2023 21:51:04,13.18,159.82,3.65
4459,01/23/2023 22:06:04,13.11,159.61,3.65
4460,01/23/2023 22:21:04,13.06,159.44,3.65
4461,01/23/2023 22:36:04,12.99,159.52,3.65
4462,01/23/2023 22:51:04,12.94,159.27,3.65
4463,01/23/2023 23:06:04,12.90,158.86,3.66
4464,01/23/2023 23:21:04,12.82,158.93,3.66
4465,01/23/2023 23:36:04,12.77,159.02,3.66
4466,01/23/2023 23:51:04,12.70,158.77,3.66
4467,01/24/2023 00:06:04,12.65,158.58,3.66
4468,01/24/2023 00:21:04,12.58,158.43,3.66
4469,01/24/2023 00:36:04,12.53,158.33,3.67
4470,01/24/2023 00:51:04,12.46,158.35,3.66
4471,01/24/2023 01:06:04,12.39,158.29,3.67
4472,01/24/2023 01:21:04,12.34,158.18,3.67
4473,01/24/2023 01:36:04,12.27,157.97,3.67
4474,01/24/2023 01:51:04,12.19,157.91,3.67
4475,01/24/2023 02:06:04,12.12,157.68,3.67
4476,01/24/2023 02:21:04,12.07,157.71,3.67
4477,01/24/2023 02:36:04,12.00,157.58,3.67
4478,01/24/2023 02:51:04,11.93,157.35,3.68
4479,01/24/2023 03:06:04,11.88,157.07,3.68
4480,01/24/2023 03:21:04,11.83,156.90,3.68
4481,01/24/2023 03:36:04,11.81,156.97,3.68
4482,01/24/2023 03:51:04,11.76,157.05,3.68
4483,01/24/2023 04:06:04,11.71,157.15,3.68
4484,01/24/2023 04:21:04,11.66,157.13,3.68
4485,01/24/2023 04:36:04,11.59,157.10,3.68
4486,01/24/2023 04:51:04,11.54,157.11,3.68
4487,01/24/2023 05:06:04,11.49,157.15,3.68
4488,01/24/2023 05:21:04,11.42,156.99,3.68
4489,01/24/2023 05:36:04,11.37,157.11,3.67
4490,01/24/2023 05:51:04,11.32,157.04,3.68
4491,01/24/2023 06:06:04,11.25,157.05,3.67
4492,01/24/2023 06:21:04,11.20,156.99,3.67
4493,01/24/2023 06:36:04,11.15,156.94,3.68
4494,01/24/2023 06:51:04,11.08,156.90,3.68
4495,01/24/2023 07:06:04,11.03,156.83,3.68
4496,01/24/2023 07:21:04,10.98,156.85,3.67
4497,01/24/2023 07:36:04,10.93,156.85,3.67
4498,01/24/2023 07:51:04,10.86,156.79,3.67
4499,01/24/2023 08:06:04,10.83,156.77,3.67
4500,01/24/2023 08:21:04,10.79,156.79,3.67
4501,01/24/2023 08:36:04,10.76,156.91,3.67
4502,01/24/2023 08:51:04,10.74,156.77,3.67
4503,01/24/2023 09:06:04,10.74,156.72,3.67
4504,01/24/2023 09:21:04,10.76,156.46,3.68
4505,01/24/2023 09:36:04,10.79,156.16,3.69
4506,01/24/2023 09:51:04,10.81,155.80,3.69
4507,01/24/2023 10:06:04,10.86,155.47,3.70
4508,01/24/2023 10:21:04,10.88,155.41,3.70
4509,01/24/2023 10:36:04,11.00,155.50,3.70
4510,01/24/2023 10:51:04,11.08,155.66,3.70
4511,01/24/2023 11:06:04,11.13,155.41,3.70
4512,01/24/2023 11:21:04,11.18,155.27,3.71
4513,01/24/2023 11:36:04,11.25,155.07,3.71
4514,01/24/2023 11:51:04,11.32,155.05,3.71
4515,01/24/2023 12:06:04,11.39,155.22,3.71
4516,01/24/2023 12:21:04,11.44,154.99,3.71
4517,01/24/2023 12:36:04,11.52,154.86,3.72
4518,01/24/2023 12:51:04,11.56,155.74,3.70
4519,01/24/2023 13:06:04,11.64,155.74,3.70
4520,01/24/2023 13:21:04,11.71,155.15,3.71
4521,01/24/2023 13:36:04,11.76,154.94,3.72
4522,01/24/2023 13:51:04,11.81,155.27,3.71
4523,01/24/2023 14:06:04,11.88,155.65,3.71
4524,01/24/2023 14:21:04,11.95,156.49,3.69
4525,01/24/2023 14:36:04,12.00,157.05,3.68
4526,01/24/2023 14:51:04,12.05,157.32,3.68
4527,01/24/2023 15:06:04,12.10,156.93,3.69
4528,01/24/2023 15:21:04,12.15,156.69,3.69
4529,01/24/2023 15:36:04,12.19,156.71,3.69
4530,01/24/2023 15:51:04,12.24,156.93,3.69
4531,01/24/2023 16:06:04,12.29,157.04,3.69
4532,01/24/2023 16:21:04,12.32,157.11,3.69
4533,01/24/2023 16:36:04,12.36,157.32,3.68
4534,01/24/2023 16:51:04,12.41,157.00,3.69
4535,01/24/2023 17:06:04,12.44,156.74,3.69
4536,01/24/2023 17:21:04,12.49,156.52,3.70
4537,01/24/2023 17:36:04,12.51,156.29,3.70
4538,01/24/2023 17:51:04,12.56,156.36,3.70
4539,01/24/2023 18:06:04,12.58,156.35,3.70
4540,01/24/2023 18:21:04,12.61,156.43,3.70
4541,01/24/2023 18:36:04,12.63,156.33,3.70
4542,01/24/2023 18:51:04,12.65,156.15,3.71
4543,01/24/2023 19:06:04,12.68,155.91,3.71
4544,01/24/2023 19:21:04,12.70,155.55,3.72
4545,01/24/2023 19:36:04,12.73,155.21,3.72
4546,01/24/2023 19:51:04,12.75,154.90,3.73
4547,01/24/2023 20:06:04,12.77,154.50,3.74
4548,01/24/2023 20:21:04,12.82,154.25,3.74
4549,01/24/2023 20:36:04,12.82,153.75,3.75
4550,01/24/2023 20:51:04,12.85,153.52,3.76
4551,01/24/2023 21:06:04,12.85,154.44,3.74
4552,01/24/2023 21:21:04,12.87,153.99,3.75
4553,01/24/2023 21:36:04,12.87,153.66,3.75
4554,01/24/2023 21:51:04,12.90,153.30,3.76
4555,01/24/2023 22:06:04,12.90,153.02,3.77
4556,01/24/2023 22:21:04,12.90,152.77,3.77
4557,01/24/2023 22:36:04,12.92,152.72,3.77
4558,01/24/2023 22:51:04,12.90,152.63,3.77
4559,01/24/2023 23:06:04,12.90,152.43,3.78
4560,01/24/2023 23:21:04,12.90,152.30,3.78
4561,01/24/2023 23:36:04,12.90,152.40,3.78
4562,01/24/2023 23:51:04,12.90,152.40,3.78
4563,01/25/2023 00:06:04,12.90,152.93,3.77
4564,01/25/2023 00:21:04,12.90,152.74,3.77
4565,01/25/2023 00:36:04,12.90,152.50,3.78
4566,01/25/2023 00:51:04,12.90,152.79,3.77
4567,01/25/2023 01:06:04,12.90,153.33,3.76
4568,01/25/2023 01:21:04,12.90,154.43,3.74
4569,01/25/2023 01:36:04,12.90,155.36,3.72
4570,01/25/2023 01:51:04,12.90,156.19,3.71
4571,01/25/2023 02:06:04,12.90,156.43,3.70
4572,01/25/2023 02:21:04,12.90,156.44,3.70
4573,01/25/2023 02:36:04,12.92,156.52,3.70
4574,01/25/2023 02:51:04,12.92,157.00,3.69
4575,01/25/2023 03:06:04,12.92,156.71,3.70
4576,01/25/2023 03:21:04,12.94,156.90,3.70
4577,01/25/2023 03:36:04,12.94,157.91,3.68
4578,01/25/2023 03:51:04,12.94,158.69,3.66
4579,01/25/2023 04:06:04,12.94,157.96,3.68
4580,01/25/2023 04:21:04,12.97,157.74,3.68
4581,01/25/2023 04:36:04,12.97,156.85,3.70
4582,01/25/2023 04:51:04,12.99,156.30,3.71
4583,01/25/2023 05:06:04,12.99,155.99,3.71
4584,01/25/2023 05:21:04,13.02,156.04,3.71
4585,01/25/2023 05:36:04,13.02,155.82,3.72
4586,01/25/2023 05:51:04,13.02,155.83,3.72
4587,01/25/2023 06:06:04,13.04,155.54,3.72
4588,01/25/2023 06:21:04,13.04,155.22,3.73
4589,01/25/2023 06:36:04,13.06,154.99,3.73
4590,01/25/2023 06:51:04,13.06,154.79,3.74
4591,01/25/2023 07:06:04,13.06,154.68,3.74
4592,01/25/2023 07:21:04,13.09,154.74,3.74
4593,01/25/2023 07:36:04,13.09,154.93,3.73
4594,01/25/2023 07:51:04,13.11,155.90,3.72
4595,01/25/2023 08:06:04,13.11,156.52,3.71
4596,01/25/2023 08:21:04,13.14,156.80,3.70
4597,01/25/2023 08:36:04,13.16,157.44,3.69
4598,01/25/2023 08:51:04,13.18,157.13,3.70
4599,01/25/2023 09:06:04,13.21,156.94,3.70
4600,01/25/2023 09:21:04,13.23,156.69,3.70
4601,01/25/2023 09:36:04,13.26,156.32,3.71
4602,01/25/2023 09:51:04,13.26,155.86,3.72
4603,01/25/2023 10:06:04,13.33,156.04,3.72
4604,01/25/2023 10:21:04,13.38,156.22,3.71
4605,01/25/2023 10:36:04,13.40,156.57,3.71
4606,01/25/2023 10:51:04,13.45,157.10,3.70
4607,01/25/2023 11:06:04,13.50,157.77,3.69
4608,01/25/2023 11:21:04,13.52,158.32,3.68
4609,01/25/2023 11:36:04,13.57,158.80,3.67
4610,01/25/2023 11:51:04,13.62,158.82,3.67
4611,01/25/2023 12:06:04,13.67,158.94,3.67
4612,01/25/2023 12:21:04,13.71,159.18,3.66
4613,01/25/2023 12:36:04,13.76,159.10,3.67
4614,01/25/2023 12:51:04,13.81,158.97,3.67
4615,01/25/2023 13:06:04,13.86,158.90,3.67
4616,01/25/2023 13:21:04,13.88,158.88,3.67
4617,01/25/2023 13:36:04,13.93,158.88,3.67
4618,01/25/2023 13:51:04,13.98,158.91,3.67
4619,01/25/2023 14:06:04,14.03,158.96,3.67
4620,01/25/2023 14:21:04,14.05,159.04,3.67
4621,01/25/2023 14:36:04,14.10,159.13,3.67
4622,01/25/2023 14:51:04,14.12,159.19,3.67
4623,01/25/2023 15:06:04,14.17,159.25,3.67
4624,01/25/2023 15:21:04,14.19,159.32,3.67
4625,01/25/2023 15:36:04,14.22,159.33,3.67
4626,01/25/2023 15:51:04,14.27,159.38,3.67
4627,01/25/2023 16:06:04,14.31,159.38,3.67
4628,01/25/2023 16:21:04,14.36,159.32,3.67
4629,01/25/2023 16:36:04,14.39,159.32,3.67
4630,01/25/2023 16:51:04,14.41,159.19,3.67
4631,01/25/2023 17:06:04,14.43,159.02,3.68
4632,01/25/2023 17:21:04,14.46,158.75,3.68
4633,01/25/2023 17:36:04,14.51,158.38,3.69
4634,01/25/2023 17:51:04,14.53,158.16,3.69
4635,01/25/2023 18:06:04,14.55,158.27,3.69
4636,01/25/2023 18:21:04,14.60,158.38,3.69
4637,01/25/2023 18:36:04,14.62,157.90,3.70
4638,01/25/2023 18:51:04,14.65,157.25,3.71
4639,01/25/2023 19:06:04,14.67,156.71,3.72
4640,01/25/2023 19:21:04,14.67,156.46,3.72
4641,01/25/2023 19:36:04,14.70,156.24,3.73
4642,01/25/2023 19:51:04,14.72,155.97,3.73
4643,01/25/2023 20:06:04,14.79,155.49,3.74
4644,01/25/2023 20:21:04,14.84,155.83,3.74
4645,01/25/2023 20:36:04,14.86,155.75,3.74
4646,01/25/2023 20:51:04,14.86,155.44,3.74
4647,01/25/2023 21:06:04,14.86,155.05,3.75
4648,01/25/2023 21:21:04,14.86,154.63,3.76
4649,01/25/2023 21:36:04,14.86,154.25,3.77
4650,01/25/2023 21:51:04,14.86,153.97,3.77
4651,01/25/2023 22:06:04,14.86,153.71,3.78
4652,01/25/2023 22:21:04,14.86,153.40,3.78
4653,01/25/2023 22:36:04,14.86,153.13,3.79
4654,01/25/2023 22:51:04,14.86,152.97,3.79
4655,01/25/2023 23:06:04,14.86,152.79,3.79
4656,01/25/2023 23:21:04,14.86,152.54,3.80
4657,01/25/2023 23:36:04,14.86,152.22,3.80
4658,01/25/2023 23:51:04,14.86,151.93,3.81
4659,01/26/2023 00:06:04,14.86,151.77,3.81
4660,01/26/2023 00:21:04,14.86,151.52,3.82
4661,01/26/2023 00:36:04,14.86,153.43,3.78
4662,01/26/2023 00:51:04,14.86,152.77,3.79
4663,01/26/2023 01:06:04,14.86,152.16,3.80
4664,01/26/2023 01:21:04,14.86,151.75,3.81
4665,01/26/2023 01:36:04,14.86,151.44,3.82
4666,01/26/2023 01:51:04,14.84,151.13,3.82
4667,01/26/2023 02:06:04,14.84,150.77,3.83
4668,01/26/2023 02:21:04,14.84,150.55,3.83
4669,01/26/2023 02:36:04,14.84,150.40,3.84
4670,01/26/2023 02:51:04,14.82,150.30,3.84
4671,01/26/2023 03:06:04,14.82,150.18,3.84
4672,01/26/2023 03:21:04,14.79,150.07,3.84
4673,01/26/2023 03:36:04,14.74,150.04,3.84
4674,01/26/2023 03:51:04,14.72,150.18,3.84
4675,01/26/2023 04:06:04,14.67,150.65,3.83
4676,01/26/2023 04:21:04,14.65,151.82,3.81
4677,01/26/2023 04:36:04,14.60,152.86,3.79
4678,01/26/2023 04:51:04,14.58,154.83,3.75
4679,01/26/2023 05:06:04,14.55,157.32,3.71
4680,01/26/2023 05:21:04,14.51,158.35,3.69
4681,01/26/2023 05:36:04,14.46,159.10,3.67
4682,01/26/2023 05:51:04,14.41,159.18,3.67
4683,01/26/2023 06:06:04,14.34,159.44,3.67
4684,01/26/2023 06:21:04,14.27,159.43,3.67
4685,01/26/2023 06:36:04,14.22,159.46,3.67
4686,01/26/2023 06:51:04,14.12,159.22,3.67
4687,01/26/2023 07:06:04,14.05,156.32,3.72
4688,01/26/2023 07:21:04,13.95,157.44,3.70
4689,01/26/2023 07:36:04,13.86,158.10,3.69
4690,01/26/2023 07:51:04,13.76,157.91,3.69
4691,01/26/2023 08:06:04,13.69,158.02,3.69
4692,01/26/2023 08:21:04,13.59,158.10,3.68
4693,01/26/2023 08:36:04,13.52,158.00,3.68
4694,01/26/2023 08:51:04,13.45,158.07,3.68
4695,01/26/2023 09:06:04,13.38,157.77,3.69
4696,01/26/2023 09:21:04,13.33,157.61,3.69
4697,01/26/2023 09:36:04,13.26,157.18,3.70
4698,01/26/2023 09:51:04,13.23,157.04,3.70
4699,01/26/2023 10:06:04,13.18,157.21,3.69
4700,01/26/2023 10:21:04,13.16,157.29,3.69
4701,01/26/2023 10:36:04,13.23,156.86,3.70
4702,01/26/2023 10:51:04,13.31,156.61,3.71
4703,01/26/2023 11:06:04,13.33,156.00,3.72
4704,01/26/2023 11:21:04,13.35,156.16,3.71
4705,01/26/2023 11:36:04,13.35,157.04,3.70
4706,01/26/2023 11:51:04,13.38,157.16,3.70
4707,01/26/2023 12:06:04,13.38,156.96,3.70
4708,01/26/2023 12:21:04,13.38,157.43,3.69
4709,01/26/2023 12:36:04,13.43,157.05,3.70
4710,01/26/2023 12:51:04,13.43,156.94,3.70
4711,01/26/2023 13:06:04,13.45,157.13,3.70
4712,01/26/2023 13:21:04,13.47,156.91,3.70
4713,01/26/2023 13:36:04,13.55,157.11,3.70
4714,01/26/2023 13:51:04,13.52,157.19,3.70
4715,01/26/2023 14:06:04,13.57,157.99,3.68
