sample,eem_location,abs_location,dilution
B1S65.3_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B1S65.3_12122024.csv,6
B1S75.5_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B1S75.5_12122024.csv,6
B1S85.6_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B1S85.6_12122024.csv,6
B1S95.4_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B1S95.4_12122024.csv,6
B2S106.1_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S106.1_12122024.csv,6
B2S116.2_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S116.2_12122024.csv,6
B2S126.3_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S126.3_12122024.csv,6
B2S139.1_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S139.1_12122024.csv,6
B2S149.2_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S149.2_12122024.csv,6
B2S159.3_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S159.3_12122024.csv,6
B2S169.4_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S169.4_12122024.csv,6
B2S179.5_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S179.5_12122024.csv,6
B2S189.Sam_12122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03102025/B2S189.Sam_12122024.csv,6
B2S189.Sam_12122024_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03102025,NA,1
B1S1_3_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S1_3_03252024.csv,6
B1S10_5GW1_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S10_5GW1_03252024.csv,6
B1S11_5GW2_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S11_5GW2_03252024.csv,6
B1S12_5GW3_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S12_5GW3_03252024.csv,6
B1S1S3_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S1S3_03252024.csv,6
B1S2_5_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S2_5_03252024.csv,6
B1S2S5_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S2S5_03252024.csv,6
B1S3_5a_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S3_5a_03252024.csv,6
B1S3S5a_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S3S5a_03252024.csv,6
B1S4_6_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S4_6_03252024.csv,6
B1S4S6_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S4S6_03252024.csv,6
B1S5_6a_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S5_6a_03252024.csv,6
B1S5S6a_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S5S6a_03252024.csv,6
B1S6_7_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S6_7_03252024.csv,6
B1S6S7_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S6S7_03252024.csv,6
B1S7_9_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S7_9_03252024.csv,6
B1S7S9_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S7S9_03252024.csv,6
B1S8_13_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S8_13_03252024.csv,6
B1S8S13_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S8S13_03252024.csv,6
B1S9_15_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S9_15_03252024.csv,6
B1S9S15_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B1S9S15_03252024.csv,6
B2S13_5GW4_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S13_5GW4_03252024.csv,6
B2S14_5GW5_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S14_5GW5_03252024.csv,6
B2S15_5GW6_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S15_5GW6_03252024.csv,6
B2S16_5DEP_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S16_5DEP_03252024.csv,6
B2S17_9GW1_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S17_9GW1_03252024.csv,6
B2S18_9GW2_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S18_9GW2_03252024.csv,6
B2S19_9GW3_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S19_9GW3_03252024.csv,6
B2S20_9GW4_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S20_9GW4_03252024.csv,6
B2S21_6GW1_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S21_6GW1_03252024.csv,6
B2S22_6GW2_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S22_6GW2_03252024.csv,6
B2S23_6GW4_03252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/03242024/B2S23_6GW4_03252024.csv,6
B2S23_6GW4_03252024_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/03242024,NA,1
B1S15_3252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B1S15_3252024.csv,6
B1S1S5_3252024_rerun,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B1S1S5_3252024_rerun.csv,6
B1S23_3252024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B1S23_3252024.csv,6
B1S2S3_3252024_rerun,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B1S2S3_3252024_rerun.csv,6
B1S36-93_4092024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B1S36-93_4092024.csv,6
B1S414-500_4092024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B1S414-500_4092024.csv,6
B1S55-161_4092024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B1S55-161_4092024.csv,6
B2S65-321_4092024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B2S65-321_4092024.csv,6
B2S75-573_4092024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B2S75-573_4092024.csv,6
B2S85-510_4092024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B2S85-510_4092024.csv,6
B2S95-582_4092024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04122024/B2S95-582_4092024.csv,6
B2S95-582_4092024_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04122024,NA,1
B1S109_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B1S109_05082024.csv,6
B1S115GW2_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B1S115GW2_05082024.csv,6
B1S125GW3_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B1S125GW3_05082024.csv,6
B1S93_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B1S93_05082024.csv,6
B2S135GW5_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S135GW5_05082024.csv,6
B2S145GW6_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S145GW6_05082024.csv,6
B2S156GW2_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S156GW2_05082024.csv,6
B2S166GW5_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S166GW5_05082024.csv,6
B2S179GW1_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S179GW1_05082024.csv,6
B2S189GW2_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S189GW2_05082024.csv,6
B2S199GW3_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S199GW3_05082024.csv,6
B2S209GW4_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S209GW4_05082024.csv,6
B2S21BrSt5_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S21BrSt5_05082024.csv,6
B2S22BrSt5_GW4BANK4__05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S22BrSt5_GW4BANK4__05082024.csv,6
B2S23BrSt6_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S23BrSt6_05082024.csv,6
B2S24BrSt13_05082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/05222023/B2S24BrSt13_05082024.csv,6
B2S24BrSt13_05082024_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/05222023,NA,1
B1S1s5_06012023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B1S1s5_06012023.csv,6
B1S1s6_06012023_2,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B1S1s6_06012023_2.csv,6
B1S2s5a_06012023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B1S2s5a_06012023.csv,6
B1S2s6a_06012023_2,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B1S2s6a_06012023_2.csv,6
B1S3s7_06012023_2,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B1S3s7_06012023_2.csv,6
B2S4s9_b_06012023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B2S4s9_b_06012023.csv,6
B2S5s9_a_06012023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B2S5s9_a_06012023.csv,6
B2S6s14_06012023_2,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B2S6s14_06012023_2.csv,6
B2S8s13_06062023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B2S8s13_06062023.csv,6
B2S9s14_06062023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06072023/B2S9s14_06062023.csv,6
B2S9s14_06062023_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06072023,NA,1
B1S15GW2_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B1S15GW2_05302024.csv,6
B1S25GW3_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B1S25GW3_05302024.csv,6
B1S35GW4_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B1S35GW4_05302024.csv,6
