Date,ID,CO2,Temp_PT,DO,Q,depth,GPP,ER,K600,ssn,Temp_C,Temp_K,exp,KH,CO2_atm,CO2_molL,DO_molL,K600_m.d,SchmidtCO2hi,SchmidtO2hi,KCO2_m.d,KO2_m.d,DO.sat,CO2_flux,O2_flux,o2co2
2023-09-04,3,13131.348683333334,76.57883333333334,NA,145.76795767011708,0.5507370781408231,NA,NA,NA,autumn,24.77,297.91999999999996,0.006214477282302788,0.03416486980268175,0.013131348683333334,4.4863081809969974e-4,NA,NA,503.8802564073003,422.7490766071997,NA,NA,8.298607467977538,NA,NA,NA
2023-09-04,5,1602.3773214285713,75.89,NA,165.44089896023863,0.2637539243260304,NA,NA,NA,autumn,24.38,297.53,0.016774027677224357,0.034446849627126984,0.0016023773214285714,5.519685063716852e-5,NA,NA,512.6146475831999,430.5086046847996,NA,NA,8.358817637168613,NA,NA,NA
2023-09-04,6,17172.234583333335,75.65875,NA,174.87797591501246,0.43716738342567607,NA,NA,NA,autumn,24.25,297.4,0.020300032220661735,0.03454152461460226,0.017172234583333335,5.931551635479326e-4,NA,NA,515.5667078125002,433.13273749999956,NA,NA,8.379059585314353,NA,NA,NA
2023-09-04,7,16105.181666666667,76.19504166666667,NA,40.05096358648348,0.26055150519391973,NA,NA,NA,autumn,24.55,297.7,0.012167745211470737,0.0343235594548485,0.016105181666666666,5.527871604669694e-4,NA,NA,508.78513438749997,427.10567329999964,NA,NA,8.332477586490196,NA,NA,NA
2023-09-05,13,3461.2673333333332,75.52141666666667,NA,6.4687707922550555,0.07494352352341066,NA,NA,NA,autumn,24.18,297.33,0.022199927163256417,0.034592645576002425,0.0034612673333333332,1.1973439410579504e-4,NA,NA,517.1648671592002,434.5537023488,NA,NA,8.389995070267913,NA,NA,NA
2023-09-05,3,12604.410254166667,76.16604166666667,NA,122.94201521789458,0.5201832291543369,NA,NA,NA,autumn,24.54,297.69,0.012438557371383455,0.034330795695515934,0.012604410254166667,4.327194332982619e-4,NA,NA,509.0094414584003,427.3049576575999,NA,NA,8.334022937923573,NA,NA,NA
2023-09-05,5,1505.6833234126984,75.54233333333333,NA,144.84004735867558,0.23125082901680924,NA,NA,NA,autumn,24.19,297.34,0.02192845883170376,0.034585336477542236,0.0015056833234126984,5.207456436885222e-5,NA,NA,516.9361881079001,434.35036332559974,NA,NA,8.388431311147897,NA,NA,NA
2023-09-05,6,16653.83916666667,75.40520833333333,NA,154.31644655244992,0.4187346761057162,NA,NA,NA,autumn,24.11,297.26,0.02410071689590773,0.03464386632551374,0.01665383916666667,5.769533778966053e-4,NA,NA,518.7690963711005,435.98030353040014,NA,NA,8.400955858682734,NA,NA,NA
2023-09-05,7,15997.88125,75.86129166666666,NA,31.659614816703876,0.24090932575804536,NA,NA,NA,autumn,24.37,297.52,0.0170451493991558,0.03445412016260433,0.015997881250000002,5.511929229345748e-4,NA,NA,512.8409979793005,430.7097828151999,NA,NA,8.360371637003276,NA,NA,NA
2023-09-06,13,3570.645625,75.33320833333333,NA,5.593884715726271,0.0686847988847493,NA,NA,NA,autumn,24.07,297.21999999999997,0.0251872844431969,0.03467318021894564,0.003570645625,1.2380563925361478e-4,NA,NA,519.6885413683001,436.7980519111999,NA,NA,8.407230563569025,NA,NA,NA
2023-09-06,3,12289.416845833333,76.042625,NA,100.68129197006236,0.4864853397888612,NA,NA,NA,autumn,24.47,297.62,0.014334752049302221,0.03438150575152913,0.012289416845833333,4.225286559679577e-4,NA,NA,510.58293435630054,428.7030455432,NA,NA,8.3448545967505,NA,NA,NA
2023-09-06,5,1454.2688795518206,75.30454166666667,NA,128.04197560272834,0.2047099615411352,NA,NA,NA,autumn,24.06,297.21,0.02545897202866354,0.034680513800759816,0.0014542688795518206,5.043479194731243e-5,NA,NA,519.9187155896002,437.0027798143996,NA,NA,8.408800537699332,NA,NA,NA
2023-09-06,6,16492.198333333334,75.319,NA,134.65794872850114,0.3994330276539338,NA,NA,NA,autumn,24.07,297.21999999999997,0.0251872844431969,0.03467318021894564,0.016492198333333333,5.718369650182615e-4,NA,NA,519.6885413683001,436.7980519111999,NA,NA,8.407230563569025,NA,NA,NA
2023-09-06,7,15787.108333333334,75.87566666666666,NA,26.24218015779101,0.2263428193523053,NA,NA,NA,autumn,24.38,297.53,0.016774027677224357,0.034446849627126984,0.015787108333333334,5.438161468054967e-4,NA,NA,512.6146475831999,430.5086046847996,NA,NA,8.358817637168613,NA,NA,NA
2023-09-07,13,3610.169083333333,75.549875,NA,4.59006032141354,0.06090542726539978,NA,NA,NA,autumn,24.19,297.34,0.02192845883170376,0.034585336477542236,0.003610169083333333,1.2485891248790353e-4,NA,NA,516.9361881079001,434.35036332559974,NA,NA,8.388431311147897,NA,NA,NA
2023-09-07,3,11857.1302125,76.181,NA,81.66152094201,0.45360355054043433,NA,NA,NA,autumn,24.54,297.69,0.012438557371383455,0.034330795695515934,0.0118571302125,4.0706471486046694e-4,NA,NA,509.0094414584003,427.3049576575999,NA,NA,8.334022937923573,NA,NA,NA
2023-09-07,6,16269.774583333334,75.32633333333334,NA,111.05761442673084,0.3738609121157635,NA,NA,NA,autumn,24.07,297.21999999999997,0.0251872844431969,0.03467318021894564,0.016269774583333334,5.641248262495378e-4,NA,NA,519.6885413683001,436.7980519111999,NA,NA,8.407230563569025,NA,NA,NA
2023-09-07,7,16138.657083333334,76.17370833333334,NA,21.777325937728623,0.2126540609141825,NA,NA,NA,autumn,24.54,297.69,0.012438557371383455,0.034330795695515934,0.016138657083333334,5.540529391279078e-4,NA,NA,509.0094414584003,427.3049576575999,NA,NA,8.334022937923573,NA,NA,NA
2023-09-08,13,3698.0092608695654,75.83924999999999,NA,4.222312493206462,0.05801949492010893,NA,NA,NA,autumn,24.36,297.51,0.017316289347145408,0.034461392721553435,0.0036980092608695655,1.2743854942676765e-4,NA,NA,513.0674697536003,430.9110735103998,NA,NA,8.361926148018872,NA,NA,NA
2023-09-08,15,15908.447857142857,76.1225,NA,10.547063829296864,0.15348188360712398,NA,NA,NA,autumn,24.51,297.65999999999997,0.013251103027562411,0.034352516491661524,0.015908447857142856,5.464952173692373e-4,NA,NA,509.68307806310037,427.9034734183996,NA,NA,8.338662032654488,NA,NA,NA
2023-09-08,3,11373.654216666668,76.33970833333333,NA,68.40644770255197,0.427679161570444,NA,NA,NA,autumn,24.63,297.78,0.010001902726832282,0.03426574187678485,0.011373654216666668,3.897266995841056e-4,NA,NA,506.9949512507001,425.51535590479995,NA,NA,8.320132978664565,NA,NA,NA
2023-09-08,6,16032.436956521738,75.46966666666665,NA,98.0344351421948,0.35828794245001083,NA,NA,NA,autumn,24.15,297.29999999999995,0.023014441731410498,0.03461458509308089,0.016032436956521737,5.549561532809765e-4,NA,NA,517.8516480875003,435.16441009999994,NA,NA,8.394689447113638,NA,NA,NA
2023-09-08,7,15958.155833333334,76.354,NA,17.735705114144654,0.19865999883514884,NA,NA,NA,autumn,24.64,297.78999999999996,0.00973125423810034,0.03425852371278436,0.015958155833333335,5.467028600285581e-4,NA,NA,506.77171056640003,425.3170589695995,NA,NA,8.318592174091533,NA,NA,NA
2023-09-09,13,3707.33125,75.18170833333333,NA,3.925230310728832,0.05549509447503737,NA,NA,NA,autumn,23.99,297.14,0.027361297158461778,0.03473190616557274,0.00370733125,1.287626810996955e-4,NA,NA,521.5334551419004,438.43914670159995,NA,NA,8.419804924314297,NA,NA,NA
2023-09-09,15,16037.87875,75.28999999999999,NA,5.0248808377821605,0.12178382341613168,NA,NA,NA,autumn,24.05,297.2,0.025730677897279133,0.0346878494273379,0.01603787875,5.563195232139022e-4,NA,NA,520.1490152624999,437.20762429999985,NA,NA,8.410371031549294,NA,NA,NA
2023-09-09,3,11693.175625,75.89016666666666,NA,59.586725841037506,0.40840686923798086,NA,NA,NA,autumn,24.38,297.53,0.016774027677224357,0.034446849627126984,0.011693175625,4.0279306241796156e-4,NA,NA,512.6146475831999,430.5086046847996,NA,NA,8.358817637168613,NA,NA,NA
2023-09-09,6,15839.784583333334,75.28283333333333,NA,86.33481745898398,0.34303111560768573,NA,NA,NA,autumn,24.05,297.2,0.025730677897279133,0.0346878494273379,0.015839784583333336,5.49448062588135e-4,NA,NA,520.1490152624999,437.20762429999985,NA,NA,8.410371031549294,NA,NA,NA
2023-09-09,7,16037.87875,76.05683333333333,NA,15.094536750371253,0.1882796750441987,NA,NA,NA,autumn,24.48,297.63,0.014063812486916558,0.034374255413273894,0.01603787875,5.512901404396179e-4,NA,NA,510.35779051520024,428.50298593279985,NA,NA,8.343305693720554,NA,NA,NA
2023-09-10,13,3941.55225,74.97929166666667,NA,3.262894951151153,0.04955928714887733,NA,NA,NA,autumn,23.88,297.03,0.030352476774807985,0.034812868598841265,0.00394155225,1.3721674055471714e-4,NA,NA,524.0834311232004,440.70794324479965,NA,NA,8.437149213795001,NA,NA,NA
2023-09-10,15,16844.34458333333,74.99374999999999,NA,0.9699192539740322,0.07479641883526195,NA,NA,NA,autumn,23.89,297.03999999999996,0.030080459810089347,0.034805498105305525,0.01684434458333333,5.862758034803216e-4,NA,NA,523.8509786689006,440.5010970295998,NA,NA,8.435569842091674,NA,NA,NA
2023-09-10,3,11382.666083333334,75.419625,NA,52.283498287876306,0.39091355773620623,NA,NA,NA,autumn,24.12,297.27,0.023829120698506956,0.03463654295716089,0.011382666083333333,3.942562027623933e-4,NA,NA,518.5395474368001,435.7761565951995,NA,NA,8.399388478985076,NA,NA,NA
2023-09-10,6,15864.031666666666,75.11695833333333,NA,76.66077650920191,0.32921025463263065,NA,NA,NA,autumn,23.95,297.09999999999997,0.028448742562756785,0.03476131830732518,0.015864031666666667,5.514546544024864e-4,NA,NA,522.4589407375001,439.2625096999999,NA,NA,8.426104615785274,NA,NA,NA
2023-09-10,7,16844.34458333333,75.78141666666666,NA,13.29028250658112,0.18040636384303077,NA,NA,NA,autumn,24.32,297.46999999999997,0.01840103143644252,0.03449050320572736,0.01684434458333333,5.809699208498345e-4,NA,NA,513.9745732608003,431.71736453119996,NA,NA,8.368149309344805,NA,NA,NA
2023-09-11,13,4035.357916666667,75.39108333333333,NA,4.421836025320738,0.05821347112391192,NA,NA,NA,autumn,24.11,297.26,0.02410071689590773,0.03464386632551374,0.004035357916666667,1.3980040024060364e-4,NA,NA,518.7690963711005,435.98030353040014,NA,NA,8.400955858682734,NA,NA,NA
2023-09-11,15,15781.754583333333,75.376625,NA,10.229020086666774,0.08429899465859537,NA,NA,NA,autumn,24.1,297.25,0.024372331367231506,0.03465119173517866,0.015781754583333335,5.468566039846179e-4,NA,NA,518.9987701000002,436.1845663999996,NA,NA,8.402523756714025,NA,NA,NA
2023-09-11,3,10771.625020833333,75.62983333333334,NA,60.49580630300948,0.4062697437516086,NA,NA,NA,autumn,24.24,297.39,0.02057139102477311,0.034548821508547746,0.010771625020833333,3.7214695020177773e-4,NA,NA,515.7946463744006,433.33538908159966,NA,NA,8.380620251843519,NA,NA,NA
2023-09-11,6,15187.242916666666,75.139,NA,111.56263557012338,0.3595615463958203,NA,NA,NA,autumn,23.97,297.12,0.02790498326107234,0.034746608134460316,0.015187242916666666,5.277051782682748e-4,NA,NA,521.9959446713002,438.8505927032,NA,NA,8.422953725599923,NA,NA,NA
2023-09-11,7,15781.754583333333,75.99875,NA,24.750891877992515,0.205582171770404,NA,NA,NA,autumn,24.44,297.59,0.015147679989954005,0.034403268868966164,0.015781754583333335,5.429439461544558e-4,NA,NA,511.2590867904001,429.30389250559983,NA,NA,8.349504357659034,NA,NA,NA
2023-09-12,13,3631.9265,75.087625,NA,5.841889085433693,0.07032580595464216,NA,NA,NA,autumn,23.94,297.09,0.028720649667868595,0.034768676471983236,0.0036319265,1.262772774485224e-4,NA,NA,522.6906290503998,439.4686451455997,NA,NA,8.427680844913446,NA,NA,NA
2023-09-12,15,12697.465416666666,75.08066666666666,NA,54.35735835573451,0.24533198717912588,NA,NA,NA,autumn,23.93,297.08,0.02899257507829392,0.034776036689717266,0.012697465416666666,4.415675231964161e-4,NA,NA,522.9224443917001,439.67489872879975,NA,NA,8.4292575971043,NA,NA,NA
2023-09-12,3,11773.403916666666,75.34025,NA,105.15031011986424,0.4937744642155949,NA,NA,NA,autumn,24.08,297.22999999999996,0.024915615139032773,0.034665848681204425,0.011773403916666666,4.081350386378662e-4,NA,NA,519.4584924672002,436.59344046079997,NA,NA,8.40566110887894,NA,NA,NA
2023-09-12,5,1780.8155486542441,75.28287499999999,NA,207.17215049818455,0.3294147564052701,NA,NA,NA,autumn,24.05,297.2,0.025730677897279133,0.0346878494273379,0.001780815548654244,6.177266160958055e-5,NA,NA,520.1490152624999,437.20762429999985,NA,NA,8.410371031549294,NA,NA,NA
2023-09-12,6,15606.945416666667,74.89225,NA,219.97764485044289,0.4727440644275231,NA,NA,NA,autumn,23.83,296.97999999999996,0.03171283638151723,0.034849751939146106,0.015606945416666667,5.438981762986266e-4,NA,NA,525.2476132747001,441.74396064079986,NA,NA,8.445053949068285,NA,NA,NA
2023-09-12,7,12697.465416666666,75.41279166666666,NA,83.23736516350348,0.3325180317027301,NA,NA,NA,autumn,24.12,297.27,0.023829120698506956,0.03463654295716089,0.012697465416666666,4.397963063514398e-4,NA,NA,518.5395474368001,435.7761565951995,NA,NA,8.399388478985076,NA,NA,NA
2023-09-13,13,3591.1834583333334,75.36929166666667,NA,4.438716611839749,0.0597517317761907,NA,NA,NA,autumn,24.09,297.23999999999995,0.024643964114326802,0.03465851918684557,0.0035911834583333335,1.244651007941283e-4,NA,NA,519.2285687549002,436.3889453335996,NA,NA,8.404092173353137,NA,NA,NA
2023-09-13,15,13504.827541666667,75.81795833333334,NA,64.50549223230136,0.25765568606894795,NA,NA,NA,autumn,24.34,297.48999999999995,0.01785862392864948,0.03447594391259835,0.013504827541666667,4.655916768758135e-4,NA,NA,513.5207779624004,431.3139931135999,NA,NA,8.365036704681755,NA,NA,NA
2023-09-13,3,11944.830125523013,75.65142677824268,NA,98.942959088736,0.4837875124235097,NA,NA,NA,autumn,24.25,297.4,0.020300032220661735,0.03454152461460226,0.011944830125523012,4.1259264379799575e-4,NA,NA,515.5667078125002,433.13273749999956,NA,NA,8.379059585314353,NA,NA,NA
2023-09-13,5,1542.4695238095237,75.3335,NA,191.46400059160996,0.3047456802605912,NA,NA,NA,autumn,24.07,297.21999999999997,0.0251872844431969,0.03467318021894564,0.0015424695238095236,5.348232378127887e-5,NA,NA,519.6885413683001,436.7980519111999,NA,NA,8.407230563569025,NA,NA,NA
2023-09-13,5a,5605.466,74.79104761904762,NA,28.00812934872212,0.5519102936041368,NA,NA,NA,autumn,23.77,296.91999999999996,0.03334587267673737,0.03489407995929013,0.005605466,1.955975788130822e-4,NA,NA,526.6488729373003,442.9911285271998,NA,NA,8.454556997363659,NA,NA,NA
2023-09-13,6,15870.643333333333,74.964,NA,203.77591335023132,0.4603998162541781,NA,NA,NA,autumn,23.87,297.02,0.030624512055933348,0.03482024114962368,0.015870643333333333,5.526196280663341e-4,NA,NA,524.3160113943002,440.9149083751998,NA,NA,8.438729110241391,NA,NA,NA
2023-09-13,6a,7635.583,75.13108333333334,NA,15.353682266507812,0.24464700793037944,NA,NA,NA,autumn,23.96,297.10999999999996,0.028176853761107887,0.034753962195048844,0.007635583,2.6536676291915765e-4,NA,NA,522.2273793216002,439.0564922623997,NA,NA,8.424528909440843,NA,NA,NA
2023-09-13,7,13504.827541666667,75.87549999999999,NA,70.77424797460678,0.31506875437993287,NA,NA,NA,autumn,24.38,297.53,0.016774027677224357,0.034446849627126984,0.013504827541666667,4.6519876356807465e-4,NA,NA,512.6146475831999,430.5086046847996,NA,NA,8.358817637168613,NA,NA,NA
2023-09-14,13,3630.37625,75.65145833333334,NA,3.8387387199035454,0.05477586955173882,NA,NA,NA,autumn,24.25,297.4,0.020300032220661735,0.03454152461460226,0.0036303762499999997,1.2539873059964245e-4,NA,NA,515.5667078125002,433.13273749999956,NA,NA,8.379059585314353,NA,NA,NA
2023-09-14,15,13764.2475,76.39766666666667,NA,59.809997738498254,0.25207802339847074,NA,NA,NA,autumn,24.67,297.82,0.008919417823741865,0.03423688124890355,0.0137642475,4.7124490713801754e-4,NA,NA,506.1026949703001,424.7228220391996,NA,NA,8.313972782451781,NA,NA,NA
2023-09-14,3,11594.106749999999,75.94075,NA,85.71567631987467,0.4611774293245554,NA,NA,NA,autumn,24.41,297.56,0.015960771849399952,0.034425050154701334,0.01159410675,3.991277063677113e-4,NA,NA,511.9363233501003,429.9057443863997,NA,NA,8.3541587020152015,NA,NA,NA
2023-09-14,5,1614.794117063492,75.63695833333334,NA,158.98324171457125,0.2535702865345123,NA,NA,NA,autumn,24.24,297.39,0.02057139102477311,0.034548821508547746,0.001614794117063492,5.578923372347954e-5,NA,NA,515.7946463744006,433.33538908159966,NA,NA,8.380620251843519,NA,NA,NA
2023-09-14,5a,6782.1352916666665,74.97129166666666,NA,23.22511901139475,0.5232369137465548,NA,NA,NA,autumn,23.87,297.02,0.030624512055933348,0.03482024114962368,0.006782135291666666,2.3615558636520668e-4,NA,NA,524.3160113943002,440.9149083751998,NA,NA,8.438729110241391,NA,NA,NA
2023-09-14,6,16183.505833333333,75.13170833333334,NA,162.5569151650074,0.426197001636428,NA,NA,NA,autumn,23.96,297.10999999999996,0.028176853761107887,0.034753962195048844,0.016183505833333334,5.624409499150191e-4,NA,NA,522.2273793216002,439.0564922623997,NA,NA,8.424528909440843,NA,NA,NA
2023-09-14,6a,15216.144,75.34766666666667,NA,11.967226108468664,0.2285246272007696,NA,NA,NA,autumn,24.08,297.22999999999996,0.024915615139032773,0.034665848681204425,0.015216144000000001,5.274805454154167e-4,NA,NA,519.4584924672002,436.59344046079997,NA,NA,8.40566110887894,NA,NA,NA
2023-09-14,7,13764.2475,76.19533333333334,NA,49.828905944731254,0.27994709322751976,NA,NA,NA,autumn,24.55,297.7,0.012167745211470737,0.0343235594548485,0.0137642475,4.7243796741749987e-4,NA,NA,508.78513438749997,427.10567329999964,NA,NA,8.332477586490196,NA,NA,NA
2023-09-15,13,3631.5404166666667,75.84666666666666,NA,3.681759270245982,0.05342548806309746,NA,NA,NA,autumn,24.36,297.51,0.017316289347145408,0.034461392721553435,0.003631540416666667,1.2514794048294381e-4,NA,NA,513.0674697536003,430.9110735103998,NA,NA,8.361926148018872,NA,NA,NA
2023-09-15,15,12999.659166666666,76.74625,NA,49.99291596469122,0.23943727842001164,NA,NA,NA,autumn,24.86,298.01,0.003781582906789427,0.03410023021073316,0.012999659166666667,4.4329137024440096e-4,NA,NA,501.8899938936002,420.98189047039983,NA,NA,8.284821474409462,NA,NA,NA
2023-09-15,3,11707.810416666667,76.15183333333333,NA,121.23870881431816,0.516730949522505,NA,NA,NA,autumn,24.53,297.67999999999995,0.012709387726148047,0.03433803394808839,0.011707810416666667,4.020231915452829e-4,NA,NA,509.2338676737,427.50435237679994,NA,NA,8.335568795915917,NA,NA,NA
2023-09-15,5,1763.734880952381,75.89,NA,138.61255120219911,0.22141652904517956,NA,NA,NA,autumn,24.38,297.53,0.016774027677224357,0.034446849627126984,0.001763734880952381,6.075511022628538e-5,NA,NA,512.6146475831999,430.5086046847996,NA,NA,8.358817637168613,NA,NA,NA
2023-09-15,5a,7407.6865,75.139,NA,21.387631412697186,0.5110394461698016,NA,NA,NA,autumn,23.97,297.12,0.02790498326107234,0.034746608134460316,0.0074076865,2.5739197999843184e-4,NA,NA,521.9959446713002,438.8505927032,NA,NA,8.422953725599923,NA,NA,NA
2023-09-15,6,15138.2375,75.27595833333334,NA,196.84293121524115,0.4549072863297242,NA,NA,NA,autumn,24.04,297.19,0.02600240205088908,0.03469518709937105,0.015138237499999999,5.25223982417215e-4,NA,NA,520.3794405184003,437.4125854975999,NA,NA,8.411942045395989,NA,NA,NA
2023-09-15,6a,13577.744583333333,75.53516666666667,NA,15.625262651998328,0.2457478624048157,NA,NA,NA,autumn,24.19,297.34,0.02192845883170376,0.034585336477542236,0.013577744583333334,4.695908650207099e-4,NA,NA,516.9361881079001,434.35036332559974,NA,NA,8.388431311147897,NA,NA,NA
2023-09-15,7,12999.659166666666,76.39025,NA,51.76350605237109,0.28376338873889867,NA,NA,NA,autumn,24.66,297.81,0.009190011788385438,0.0342440933995189,0.012999659166666667,4.451615426652454e-4,NA,NA,506.3255825576001,424.9207921663999,NA,NA,8.315512076255724,NA,NA,NA
2023-09-16,13,3694.065791666667,75.731,NA,3.334659771223815,0.05023741350513005,NA,NA,NA,autumn,24.29,297.44,0.019214779467103746,0.034512357348795215,0.003694065791666667,1.274909186719601e-4,NA,NA,514.6561818009002,432.3232710776001,NA,NA,8.372822061134665,NA,NA,NA
2023-09-16,15,13227.612916666667,76.52091666666666,NA,38.79131179620951,0.2227248396921035,NA,NA,NA,autumn,24.73,297.88,0.0072962355635586285,0.03419365038695779,0.013227612916666668,4.523003715265071e-4,NA,NA,504.76783100770047,423.53727895279974,NA,NA,8.304747574318624,NA,NA,NA
2023-09-16,3,12636.23880952381,76.29633333333334,NA,111.35176296374594,0.5032476839196103,NA,NA,NA,autumn,24.61,297.76,0.010543254241203448,0.03428018422289947,0.01263623880952381,4.3317259427502806e-4,NA,NA,507.4417866361005,425.9122774903997,NA,NA,8.323216100459979,NA,NA,NA
2023-09-16,5,1897.783382936508,75.9045,NA,125.685571519495,0.2009846699996431,NA,NA,NA,autumn,24.39,297.53999999999996,0.016502924179512962,0.03443958111443884,0.001897783382936508,6.5358864754276e-5,NA,NA,512.3884184338999,430.3075389895997,NA,NA,8.357264148240821,NA,NA,NA
2023-09-16,5a,7970.690208333333,75.18945833333333,NA,19.999140204490793,0.5012785364964669,NA,NA,NA,autumn,23.99,297.14,0.027361297158461778,0.03473190616557274,0.007970690208333334,2.768372643906828e-4,NA,NA,521.5334551419004,438.43914670159995,NA,NA,8.419804924314297,NA,NA,NA
2023-09-16,6,15450.285833333333,75.28316666666666,NA,168.1674736049795,0.4312403829353112,NA,NA,NA,autumn,24.05,297.2,0.025730677897279133,0.0346878494273379,0.015450285833333334,5.359371885959985e-4,NA,NA,520.1490152624999,437.20762429999985,NA,NA,8.410371031549294,NA,NA,NA
2023-09-16,6a,13648.142083333334,75.39824999999999,NA,14.940430266369235,0.24287389832355427,NA,NA,NA,autumn,24.11,297.26,0.02410071689590773,0.03464386632551374,0.013648142083333334,4.7282440992661864e-4,NA,NA,518.7690963711005,435.98030353040014,NA,NA,8.400955858682734,NA,NA,NA
2023-09-16,7,13227.612916666667,76.18062499999999,NA,44.1648787504537,0.26902955245304416,NA,NA,NA,autumn,24.54,297.69,0.012438557371383455,0.034330795695515934,0.013227612916666668,4.54114476581451e-4,NA,NA,509.0094414584003,427.3049576575999,NA,NA,8.334022937923573,NA,NA,NA
2023-09-17,13,3970.5397916666666,75.71641666666666,NA,3.125711774411189,0.04836449309262266,NA,NA,NA,autumn,24.29,297.44,0.019214779467103746,0.034512357348795215,0.003970539791666667,1.370326881576109e-4,NA,NA,514.6561818009002,432.3232710776001,NA,NA,8.372822061134665,NA,NA,NA
2023-09-17,15,13580.365416666667,76.36154166666667,NA,31.491935106390848,0.21001657563921208,NA,NA,NA,autumn,24.65,297.79999999999995,0.009460623925895348,0.034251307553920834,0.013580365416666667,4.6514527258088026e-4,NA,NA,506.5485877125003,425.1188710999999,NA,NA,8.31705187337833,NA,NA,NA
2023-09-17,3,13580.365416666667,76.10808333333333,NA,102.70852083770843,0.48990826330137505,NA,NA,NA,autumn,24.5,297.65,0.013521987977882163,0.034359760784019575,0.013580365416666667,4.66618107076239e-4,NA,NA,509.9078625000004,428.10319999999996,NA,NA,8.34020941194572,NA,NA,NA
2023-09-17,5,2048.0810515873013,75.75991666666667,NA,115.99585394577672,0.18565490449162733,NA,NA,NA,autumn,24.31,297.46,0.018672262542294635,0.0344977858922826,0.0020480810515873015,7.065426160769971e-5,NA,NA,514.2016538971004,431.9192199943999,NA,NA,8.36970638036276,NA,NA,NA
2023-09-17,5a,8601.940416666666,75.139,NA,19.358490055291192,0.4966255915845166,NA,NA,NA,autumn,23.97,297.12,0.02790498326107234,0.034746608134460316,0.008601940416666667,2.9888825285389296e-4,NA,NA,521.9959446713002,438.8505927032,NA,NA,8.422953725599923,NA,NA,NA
2023-09-17,6,15646.59625,75.21829166666666,NA,142.9308137453086,0.4078141997193088,NA,NA,NA,autumn,24.01,297.15999999999997,0.026817684240143178,0.03471721239511667,0.015646596250000002,5.432062052718861e-4,NA,NA,521.0714710981005,438.0281706583999,NA,NA,8.416658209696706,NA,NA,NA
2023-09-17,6a,14357.567916666667,75.23945833333333,NA,11.821152579222654,0.22791989114281275,NA,NA,NA,autumn,24.02,297.16999999999996,0.026545905220475702,0.03470986858256861,0.014357567916666666,4.983492955528034e-4,NA,NA,520.8406683048003,437.8228585471998,NA,NA,8.415085634190758,NA,NA,NA
2023-09-17,7,13580.365416666667,76.16633333333333,NA,32.87794756195299,0.24401813879385345,NA,NA,NA,autumn,24.54,297.69,0.012438557371383455,0.034330795695515934,0.013580365416666667,4.662247505900335e-4,NA,NA,509.0094414584003,427.3049576575999,NA,NA,8.334022937923573,NA,NA,NA
2023-09-18,13,3911.078,75.63654166666666,NA,2.6042865827408472,0.04326827077896576,NA,NA,NA,autumn,24.24,297.39,0.02057139102477311,0.034548821508547746,0.003911078,1.351231357280079e-4,NA,NA,515.7946463744006,433.33538908159966,NA,NA,8.380620251843519,NA,NA,NA
2023-09-18,15,13225.93375,76.01370833333334,NA,24.55793416688979,0.1954618116811991,NA,NA,NA,autumn,24.45,297.59999999999997,0.014876685798986475,0.03439601247869503,0.01322593375,4.549193823073938e-4,NA,NA,511.03358236250034,429.10349870000005,NA,NA,8.347953928446552,NA,NA,NA
2023-09-18,3,13225.93375,76.06433333333334,NA,102.15242664892024,0.4889336401400074,NA,NA,NA,autumn,24.48,297.63,0.014063812486916558,0.034374255413273894,0.01322593375,4.546316248015394e-4,NA,NA,510.35779051520024,428.50298593279985,NA,NA,8.343305693720554,NA,NA,NA
2023-09-18,5,2153.5425595238094,75.78154166666667,NA,113.3793089162527,0.18151275605581513,NA,NA,NA,autumn,24.32,297.46999999999997,0.01840103143644252,0.03449050320572736,0.0021535425595238093,7.427676655292624e-5,NA,NA,513.9745732608003,431.71736453119996,NA,NA,8.368149309344805,NA,NA,NA
2023-09-18,5a,9044.87875,75.13170833333334,NA,18.793419366543024,0.49240711723847685,NA,NA,NA,autumn,23.96,297.10999999999996,0.028176853761107887,0.034753962195048844,0.00904487875,3.1434537413630066e-4,NA,NA,522.2273793216002,439.0564922623997,NA,NA,8.424528909440843,NA,NA,NA
2023-09-18,6,15187.935833333333,75.139,NA,126.05174218759493,0.39060857818685374,NA,NA,NA,autumn,23.97,297.12,0.02790498326107234,0.034746608134460316,0.015187935833333333,5.277292547721613e-4,NA,NA,521.9959446713002,438.8505927032,NA,NA,8.422953725599923,NA,NA,NA
2023-09-18,6a,13572.729166666666,75.08045833333333,NA,9.951651741580012,0.2174720482774298,NA,NA,NA,autumn,23.93,297.08,0.02899257507829392,0.034776036689717266,0.013572729166666665,4.720057274795956e-4,NA,NA,522.9224443917001,439.67489872879975,NA,NA,8.4292575971043,NA,NA,NA
2023-09-18,7,13225.93375,76.20958333333333,NA,29.586810403993308,0.2355371559227968,NA,NA,NA,autumn,24.56,297.71,0.011896951244574905,0.03431632522540805,0.01322593375,4.5386544397470066e-4,NA,NA,508.56094632960037,426.9064991743997,NA,NA,8.330932741343588,NA,NA,NA
2023-09-19,13,3922.219291666667,74.329875,NA,2.149040198182012,0.0384920301658784,NA,NA,NA,autumn,23.52,296.66999999999996,0.04015730062353895,0.035079581919154224,0.003922219291666667,1.375898129469079e-4,NA,NA,532.5378664448001,448.23461150719976,NA,NA,8.494358263902857,NA,NA,NA
