"TOA5","Bradford_13_","CR800","31039","CR800.Std.32.05","CPU:13_hourly_02082024.CR8","44747","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2"
"2024-03-15 17:00:00",553,12.5,467.0124
"2024-03-15 18:00:00",554,12.47,490.0503
"2024-03-15 19:00:00",555,12.45,752.3749
"2024-03-15 20:00:00",556,12.42,518.8943
"2024-03-15 21:00:00",557,12.42,576.5554
"2024-03-15 22:00:00",558,12.41,593.8868
"2024-03-15 23:00:00",559,12.4,495.9084
"2024-03-16 00:00:00",560,12.39,542.0563
"2024-03-16 01:00:00",561,12.39,622.8585
"2024-03-16 02:00:00",562,12.38,588.258
"2024-03-16 03:00:00",563,12.38,634.3973
"2024-03-16 04:00:00",564,12.36,513.2851
"2024-03-16 05:00:00",565,12.36,501.7506
"2024-03-16 06:00:00",566,12.36,478.6816
"2024-03-16 07:00:00",567,12.37,542.1213
"2024-03-16 08:00:00",568,12.37,490.2161
"2024-03-16 09:00:00",569,12.39,467.1406
"2024-03-16 10:00:00",570,12.44,455.4632
"2024-03-16 11:00:00",571,12.44,458.3392
"2024-03-16 12:00:00",572,12.47,458.3392
"2024-03-16 13:00:00",573,12.5,466.9871
"2024-03-16 14:00:00",574,12.51,466.9871
"2024-03-16 15:00:00",575,12.5,464.1044
"2024-03-16 16:00:00",576,12.48,469.87
"2024-03-16 17:00:00",577,12.45,475.6483
"2024-03-16 18:00:00",578,12.43,455.4724
"2024-03-16 19:00:00",579,12.4,490.0499
"2024-03-16 20:00:00",580,12.39,495.8367
"2024-03-16 21:00:00",581,12.37,501.6065
"2024-03-16 22:00:00",582,12.38,467.0408
"2024-03-16 23:00:00",583,12.37,475.7164
"2024-03-17 00:00:00",584,12.36,495.9025
"2024-03-17 01:00:00",585,12.35,507.4229
"2024-03-17 02:00:00",586,12.35,507.4594
"2024-03-17 03:00:00",587,12.35,478.6251
"2024-03-17 04:00:00",588,12.34,490.2078
"2024-03-17 05:00:00",589,12.33,568.0544
"2024-03-17 06:00:00",590,12.33,645.927
"2024-03-17 07:00:00",591,12.33,545.0049
"2024-03-17 08:00:00",592,12.32,481.5652
"2024-03-17 09:00:00",593,12.34,467.1471
"2024-03-17 10:00:00",594,12.4,490.1748
"2024-03-17 11:00:00",595,12.41,455.4624
"2024-03-17 12:00:00",596,12.42,455.4565
"2024-03-17 13:00:00",597,12.44,478.5176
"2024-03-17 14:00:00",598,12.47,455.4565
"2024-03-17 15:00:00",599,12.47,472.7654
"2024-03-17 16:00:00",600,12.43,464.123
"2024-03-17 17:00:00",601,12.4,478.5646
"2024-03-17 18:00:00",602,12.37,478.5753
"2024-03-17 19:00:00",603,12.35,455.4761
"2024-03-17 20:00:00",604,12.35,478.5756
"2024-03-17 21:00:00",605,12.33,469.8998
"2024-03-17 22:00:00",606,12.33,527.594
"2024-03-17 23:00:00",607,12.33,507.4178
"2024-03-18 00:00:00",608,12.32,530.5046
"2024-03-18 01:00:00",609,12.31,518.9898
"2024-03-18 02:00:00",610,12.31,513.1907
"2024-03-18 03:00:00",611,12.3,513.2475
"2024-03-18 04:00:00",612,12.31,501.745
"2024-03-18 05:00:00",613,12.3,467.1167
"2024-03-18 06:00:00",614,12.3,519.0226
"2024-03-18 07:00:00",615,12.3,467.1373
"2024-03-18 08:00:00",616,12.3,475.7811
"2024-03-18 09:00:00",617,12.29,495.9785
"2024-03-18 10:00:00",618,12.32,478.6816
"2024-03-18 11:00:00",619,12.3,472.9143
"2024-03-18 12:00:00",620,12.29,484.4481
"2024-03-18 13:00:00",621,12.3,467.1471
"2024-03-18 14:00:00",622,12.36,467.1181
"2024-03-18 15:00:00",623,12.42,455.462
"2024-03-18 16:00:00",624,12.35,458.3392
"2024-03-18 17:00:00",625,12.32,490.0652
"2024-03-18 18:00:00",626,12.29,455.4993
"2024-03-18 19:00:00",627,12.28,490.1927
"2024-03-18 20:00:00",628,12.28,490.2161
"2024-03-18 21:00:00",629,12.27,475.798
"2024-03-18 22:00:00",630,12.27,501.7506
"2024-03-18 23:00:00",631,12.26,490.2192
"2024-03-19 00:00:00",632,12.25,487.4305
"2024-03-19 01:00:00",633,12.25,470.1923
"2024-03-19 02:00:00",634,12.25,467.3077
"2024-03-19 03:00:00",635,12.24,481.7308
"2024-03-19 04:00:00",636,12.22,490.3846
"2024-03-19 05:00:00",637,12.21,490.4418
"2024-03-19 06:00:00",638,12.21,464.5825
"2024-03-19 07:00:00",639,12.2,482.04
"2024-03-19 08:00:00",640,12.21,484.9483
"2024-03-19 09:00:00",641,12.23,464.7271
"2024-03-19 10:00:00",642,12.29,464.5825
"2024-03-19 11:00:00",643,12.32,467.3113
"2024-03-19 12:00:00",644,12.28,475.9617
"2024-03-19 13:00:00",645,12.38,478.8463
"2024-03-19 14:00:00",646,12.36,478.8463
"2024-03-19 15:00:00",647,12.35,490.2178
"2024-03-19 16:00:00",648,12.33,455.6129
"2024-03-19 17:00:00",649,12.28,478.6819
"2024-03-19 18:00:00",650,12.26,493.1004
"2024-03-19 19:00:00",651,12.22,487.4983
"2024-03-19 20:00:00",652,12.22,496.1538
"2024-03-19 21:00:00",653,12.2,525
"2024-03-19 22:00:00",654,12.19,519.2308
"2024-03-19 23:00:00",655,12.18,519.2502
"2024-03-20 00:00:00",656,12.18,507.8651
"2024-03-20 01:00:00",657,12.17,528.2403
"2024-03-20 02:00:00",658,12.16,516.7009
"2024-03-20 03:00:00",659,12.15,525.3607
"2024-03-20 04:00:00",660,12.14,559.9999
"2024-03-20 05:00:00",661,12.14,571.5463
"2024-03-20 06:00:00",662,12.13,571.5463
"2024-03-20 07:00:00",663,12.13,571.5463
"2024-03-20 08:00:00",664,12.14,571.5463
"2024-03-20 09:00:00",665,12.16,493.6081
"2024-03-20 10:00:00",666,12.26,490.3886
"2024-03-20 11:00:00",667,12.27,464.4232
"2024-03-20 12:00:00",668,12.25,467.2918
"2024-03-20 13:00:00",669,12.33,455.6129
"2024-03-20 14:00:00",670,12.35,478.5262
"2024-03-20 15:00:00",671,12.38,466.9871
"2024-03-20 16:00:00",672,12.32,466.9871
"2024-03-20 17:00:00",673,12.28,467.0419
"2024-03-20 18:00:00",674,12.25,490.1515
"2024-03-20 19:00:00",675,12.23,530.5869
"2024-03-20 20:00:00",676,12.2,594.0338
"2024-03-20 21:00:00",677,12.19,542.3077
"2024-03-20 22:00:00",678,12.18,565.3846
"2024-03-20 23:00:00",679,12.17,559.6154
"2024-03-21 00:00:00",680,12.17,507.6923
"2024-03-21 01:00:00",681,12.15,530.7692
"2024-03-21 02:00:00",682,12.14,539.4725
"2024-03-21 03:00:00",683,12.14,565.5663
"2024-03-21 04:00:00",684,12.13,562.8508
"2024-03-21 05:00:00",685,12.12,594.639
"2024-03-21 06:00:00",686,12.12,559.9999
"2024-03-21 07:00:00",687,12.12,548.4534
"2024-03-21 08:00:00",688,12.13,551.34
"2024-03-21 09:00:00",689,12.14,502.093
"2024-03-21 10:00:00",690,12.23,510.5771
"2024-03-21 11:00:00",691,12.22,478.8395
"2024-03-21 12:00:00",692,12.22,490.1966
"2024-03-21 13:00:00",693,12.27,490.0681
"2024-03-21 14:00:00",694,12.27,455.4566
"2024-03-21 15:00:00",695,12.26,478.5176
"2024-03-21 16:00:00",696,12.27,466.9871
"2024-03-21 17:00:00",697,12.24,487.1953
"2024-03-21 18:00:00",698,12.2,573.7521
"2024-03-21 19:00:00",699,12.18,493.0795
"2024-03-21 20:00:00",700,12.18,495.9833
"2024-03-21 21:00:00",701,12.17,478.6816
"2024-03-21 22:00:00",702,12.16,521.936
"2024-03-21 23:00:00",703,12.16,490.2161
"2024-03-22 00:00:00",704,12.16,495.9833
"2024-03-22 01:00:00",705,12.14,513.2851
"2024-03-22 02:00:00",706,12.16,596.9102
"2024-03-22 03:00:00",707,12.15,507.5178
"2024-03-22 04:00:00",708,12.13,490.2161
"2024-03-22 05:00:00",709,12.14,467.1475
"2024-03-22 06:00:00",710,12.13,478.6819
"2024-03-22 07:00:00",711,12.13,464.2638
"2024-03-22 08:00:00",712,12.13,478.6886
"2024-03-22 09:00:00",713,12.12,490.2238
"2024-03-22 10:00:00",714,12.13,467.1507
"2024-03-22 11:00:00",715,12.13,467.1667
"2024-03-22 12:00:00",716,12.13,461.4059
"2024-03-22 13:00:00",717,12.15,464.2638
"2024-03-22 14:00:00",718,12.13,478.6819
"2024-03-22 15:00:00",719,12.13,478.6492
"2024-03-22 16:00:00",720,12.11,521.9235
"2024-03-22 17:00:00",721,12.12,542.1213
"2024-03-22 18:00:00",722,12.12,498.867
"2024-03-22 19:00:00",723,12.11,513.2851
"2024-03-22 20:00:00",724,12.1,501.7506
"2024-03-22 21:00:00",725,12.11,504.6342
"2024-03-22 22:00:00",726,12.09,521.936
"2024-03-22 23:00:00",727,12.09,524.8196
"2024-03-23 00:00:00",728,12.09,585.3763
"2024-03-23 01:00:00",729,12.09,634.46
"2024-03-23 02:00:00",730,12.09,553.7693
"2024-03-23 03:00:00",731,12.08,498.9524
"2024-03-23 04:00:00",732,12.07,565.2222
"2024-03-23 05:00:00",733,12.07,585.3946
"2024-03-23 06:00:00",734,12.07,643.1511
"2024-03-23 07:00:00",735,12.07,594.1144
"2024-03-23 08:00:00",736,12.07,550.8068
"2024-03-23 09:00:00",737,12.1,475.7983
"2024-03-23 10:00:00",738,12.11,490.2161
"2024-03-23 11:00:00",739,12.15,455.4956
"2024-03-23 12:00:00",740,12.15,464.1044
"2024-03-23 13:00:00",741,12.14,475.635
"2024-03-23 14:00:00",742,12.16,464.1044
"2024-03-23 15:00:00",743,12.18,455.6117
"2024-03-23 16:00:00",744,12.15,449.8294
"2024-03-23 17:00:00",745,12.11,585.3615
"2024-03-23 18:00:00",746,12.09,573.8409
"2024-03-23 19:00:00",747,12.07,475.798
"2024-03-23 20:00:00",748,12.06,484.4489
"2024-03-23 21:00:00",749,12.06,496.0166
"2024-03-23 22:00:00",750,12.06,507.5841
"2024-03-23 23:00:00",751,12.04,553.819
"2024-03-24 00:00:00",752,12.04,499.0385
"2024-03-24 01:00:00",753,12.04,475.9615
"2024-03-24 02:00:00",754,12.03,499.0385
"2024-03-24 03:00:00",755,12.03,478.8462
"2024-03-24 04:00:00",756,12.03,490.3846
"2024-03-24 05:00:00",757,12.01,501.9231
"2024-03-24 06:00:00",758,12.02,499.0385
"2024-03-24 07:00:00",759,12.02,478.8462
"2024-03-24 08:00:00",760,12.02,475.9615
"2024-03-24 09:00:00",761,12.06,470.1923
"2024-03-24 10:00:00",762,12.06,487.5
"2024-03-24 11:00:00",763,12.07,472.9309
"2024-03-24 12:00:00",764,12.08,467.1475
"2024-03-24 13:00:00",765,12.06,490.2165
"2024-03-24 14:00:00",766,12.11,455.6129
"2024-03-24 15:00:00",767,12.15,455.61
"2024-03-24 16:00:00",768,12.1,478.5741
"2024-03-24 17:00:00",769,12.06,478.6816
"2024-03-24 18:00:00",770,12.04,455.6126
"2024-03-24 19:00:00",771,12.02,484.6008
"2024-03-24 20:00:00",772,12,490.3846
"2024-03-24 21:00:00",773,11.99,490.3846
"2024-03-24 22:00:00",774,11.98,501.9231
"2024-03-24 23:00:00",775,11.99,475.9615
"2024-03-25 00:00:00",776,11.98,467.3077
"2024-03-25 01:00:00",777,11.96,490.3846
"2024-03-25 02:00:00",778,11.96,490.3846
"2024-03-25 03:00:00",779,11.97,478.8462
"2024-03-25 04:00:00",780,11.95,501.9231
"2024-03-25 05:00:00",781,11.94,499.0385
"2024-03-25 06:00:00",782,11.93,499.0385
"2024-03-25 07:00:00",783,11.93,490.3846
"2024-03-25 08:00:00",784,11.95,490.3846
"2024-03-25 09:00:00",785,11.98,490.3846
"2024-03-25 10:00:00",786,12.02,455.6129
"2024-03-25 11:00:00",787,12.04,455.5303
"2024-03-25 12:00:00",788,12.07,455.4722
"2024-03-25 13:00:00",789,12.11,455.4565
"2024-03-25 14:00:00",790,12.07,481.4003
"2024-03-25 15:00:00",791,12.04,455.4795
"2024-03-25 16:00:00",792,11.97,475.7102
"2024-03-25 17:00:00",793,12.57,40.37037
"2024-03-25 18:00:00",794,12.48,455.5959
"2024-03-25 19:00:00",795,12.49,475.7976
"2024-03-25 20:00:00",796,12.49,470.0303
"2024-03-25 21:00:00",797,12.46,490.2161
"2024-03-25 22:00:00",798,12.48,478.6816
"2024-03-25 23:00:00",799,12.45,501.7506
"2024-03-26 00:00:00",800,12.46,495.9833
"2024-03-26 01:00:00",801,12.44,495.9891
"2024-03-26 02:00:00",802,12.43,493.1001
"2024-03-26 03:00:00",803,12.45,490.2165
"2024-03-26 04:00:00",804,12.45,530.6279
"2024-03-26 05:00:00",805,12.42,519.1253
"2024-03-26 06:00:00",806,12.41,585.455
"2024-03-26 07:00:00",807,12.41,490.3826
"2024-03-26 08:00:00",808,12.42,490.2165
"2024-03-26 09:00:00",809,12.47,455.6129
"2024-03-26 10:00:00",810,12.51,455.4802
"2024-03-26 11:00:00",811,12.56,455.4565
"2024-03-26 12:00:00",812,12.49,478.5321
"2024-03-26 13:00:00",813,12.53,469.8952
"2024-03-26 14:00:00",814,12.54,469.883
"2024-03-26 15:00:00",815,12.57,478.5748
"2024-03-26 16:00:00",816,12.48,446.884
"2024-03-26 17:00:00",817,12.48,475.7498
"2024-03-26 18:00:00",818,12.47,516.15
"2024-03-26 19:00:00",819,12.47,692.0526
"2024-03-26 20:00:00",820,12.44,501.7314
"2024-03-26 21:00:00",821,12.43,553.6558
"2024-03-26 22:00:00",822,12.43,625.7447
"2024-03-26 23:00:00",823,12.42,660.3499
"2024-03-27 00:00:00",824,12.44,475.798
"2024-03-27 01:00:00",825,12.44,475.7972
"2024-03-27 02:00:00",826,12.41,498.867
"2024-03-27 03:00:00",827,12.43,507.5178
"2024-03-27 04:00:00",828,12.42,614.2119
"2024-03-27 05:00:00",829,12.42,475.798
"2024-03-27 06:00:00",830,12.4,605.561
"2024-03-27 07:00:00",831,12.39,547.8885
"2024-03-27 08:00:00",832,12.4,519.0523
"2024-03-27 09:00:00",833,12.38,510.4015
"2024-03-27 10:00:00",834,12.38,530.5869
"2024-03-27 11:00:00",835,12.38,475.7974
"2024-03-27 12:00:00",836,12.4,470.0142
"2024-03-27 13:00:00",837,12.39,467.1236
"2024-03-27 14:00:00",838,12.39,472.8905
"2024-03-27 15:00:00",839,12.38,455.611
"2024-03-27 16:00:00",840,12.36,475.798
"2024-03-27 17:00:00",841,12.39,458.4962
"2024-03-27 18:00:00",842,12.38,455.569
"2024-03-27 19:00:00",843,12.34,510.3653
"2024-03-27 20:00:00",844,12.36,467.1369
"2024-03-27 21:00:00",845,12.36,498.867
"2024-03-27 22:00:00",846,12.32,530.5869
"2024-03-27 23:00:00",847,12.31,536.3541
"2024-03-28 00:00:00",848,12.31,585.3757
"2024-03-28 01:00:00",849,12.33,608.4447
"2024-03-28 02:00:00",850,12.3,594.0266
"2024-03-28 03:00:00",851,12.3,570.958
"2024-03-28 04:00:00",852,12.29,585.3761
"2024-03-28 05:00:00",853,12.31,495.9837
"2024-03-28 06:00:00",854,12.28,498.8842
"2024-03-28 07:00:00",855,12.27,498.9322
"2024-03-28 08:00:00",856,12.29,490.3817
"2024-03-28 09:00:00",857,12.31,455.7684
"2024-03-28 10:00:00",858,12.35,478.808
"2024-03-28 11:00:00",859,12.36,467.1475
"2024-03-28 12:00:00",860,12.33,478.6803
"2024-03-28 13:00:00",861,12.51,478.5398
"2024-03-28 14:00:00",862,12.37,455.4565
"2024-03-28 15:00:00",863,12.4,478.6136
"2024-03-28 16:00:00",864,12.32,478.5932
"2024-03-28 17:00:00",865,12.32,455.6025
"2024-03-28 18:00:00",866,12.28,458.4961
"2024-03-28 19:00:00",867,12.26,478.6808
"2024-03-28 20:00:00",868,12.27,530.5869
"2024-03-28 21:00:00",869,12.22,568.1068
"2024-03-28 22:00:00",870,12.27,542.2806
"2024-03-28 23:00:00",871,12.24,550.9615
"2024-03-29 00:00:00",872,12.24,585.5769
"2024-03-29 01:00:00",873,12.24,571.1539
"2024-03-29 02:00:00",874,12.27,527.8846
"2024-03-29 03:00:00",875,12.25,539.4231
"2024-03-29 04:00:00",876,12.26,519.2308
"2024-03-29 05:00:00",877,12.23,553.8462
"2024-03-29 06:00:00",878,12.22,559.7227
"2024-03-29 07:00:00",879,12.22,542.4919
"2024-03-29 08:00:00",880,12.25,493.3733
"2024-03-29 09:00:00",881,12.25,499.0386
"2024-03-29 10:00:00",882,12.27,467.3079
"2024-03-29 11:00:00",883,12.28,490.3725
"2024-03-29 12:00:00",884,12.3,467.1475
"2024-03-29 13:00:00",885,12.57,467.1475
"2024-03-29 14:00:00",886,12.37,466.9893
"2024-03-29 15:00:00",887,12.41,467.1244
"2024-03-29 16:00:00",888,12.3,469.9543
"2024-03-29 17:00:00",889,12.26,493.0997
"2024-03-29 18:00:00",890,12.26,530.5869
"2024-03-29 19:00:00",891,12.24,507.5178
"2024-03-29 20:00:00",892,12.2,588.3632
"2024-03-29 21:00:00",893,12.19,565.3846
"2024-03-29 22:00:00",894,12.21,548.0769
"2024-03-29 23:00:00",895,12.17,571.1539
"2024-03-30 00:00:00",896,12.17,553.8462
"2024-03-30 01:00:00",897,12.15,571.1539
"2024-03-30 02:00:00",898,12.14,574.0385
"2024-03-30 03:00:00",899,12.17,582.6923
"2024-03-30 04:00:00",900,12.17,571.1541
"2024-03-30 05:00:00",901,12.16,577.0961
"2024-03-30 06:00:00",902,12.12,614.6338
"2024-03-30 07:00:00",903,12.16,608.9063
"2024-03-30 08:00:00",904,12.13,585.7687
"2024-03-30 09:00:00",905,12.19,548.0771
"2024-03-30 10:00:00",906,12.18,513.4559
"2024-03-30 11:00:00",907,12.2,470.0311
"2024-03-30 12:00:00",908,12.23,455.5394
"2024-03-30 13:00:00",909,12.29,478.5554
"2024-03-30 14:00:00",910,12.3,458.3533
"2024-03-30 15:00:00",911,12.38,455.5534
"2024-03-30 16:00:00",912,12.21,478.6366
"2024-03-30 17:00:00",913,12.22,487.325
"2024-03-30 18:00:00",914,12.21,487.3247
"2024-03-30 19:00:00",915,12.18,498.8561
"2024-03-30 20:00:00",916,12.14,542.1213
"2024-03-30 21:00:00",917,12.18,571.0049
"2024-03-30 22:00:00",918,12.14,539.4155
"2024-03-30 23:00:00",919,12.17,565.3846
"2024-03-31 00:00:00",920,12.13,553.8462
"2024-03-31 01:00:00",921,12.12,574.0385
"2024-03-31 02:00:00",922,12.15,597.1154
"2024-03-31 03:00:00",923,12.11,594.2308
"2024-03-31 04:00:00",924,12.1,562.5
"2024-03-31 05:00:00",925,12.09,576.9231
"2024-03-31 06:00:00",926,12.1,562.5
"2024-03-31 07:00:00",927,12.12,550.9615
"2024-03-31 08:00:00",928,12.1,553.8463
"2024-03-31 09:00:00",929,12.11,473.0771
"2024-03-31 10:00:00",930,12.17,487.5002
"2024-03-31 11:00:00",931,12.16,478.6819
"2024-03-31 12:00:00",932,12.13,464.1595
"2024-03-31 13:00:00",933,12.28,461.2605
"2024-03-31 14:00:00",934,12.25,455.4773
"2024-03-31 15:00:00",935,12.25,455.5913
"2024-03-31 16:00:00",936,12.19,455.5511
"2024-03-31 17:00:00",937,12.16,455.5905
"2024-03-31 18:00:00",938,12.08,501.723
"2024-03-31 19:00:00",939,12.08,553.6542
"2024-03-31 20:00:00",940,12.04,501.7506
"2024-03-31 21:00:00",941,12.04,617.0956
"2024-03-31 22:00:00",942,12.09,542.1213
"2024-03-31 23:00:00",943,12.04,588.2838
"2024-04-01 00:00:00",944,12.05,530.7327
"2024-04-01 01:00:00",945,12.06,550.9615
"2024-04-01 02:00:00",946,12.06,585.5769
"2024-04-01 03:00:00",947,11.99,594.2308
"2024-04-01 04:00:00",948,12,576.9231
"2024-04-01 05:00:00",949,12.02,628.8462
"2024-04-01 06:00:00",950,11.99,617.3077
"2024-04-01 07:00:00",951,11.97,588.4615
"2024-04-01 08:00:00",952,12.06,519.2308
"2024-04-01 09:00:00",953,12,484.4492
"2024-04-01 10:00:00",954,12.06,490.1802
"2024-04-01 11:00:00",955,12.12,458.3834
"2024-04-01 12:00:00",956,12.11,467.0323
"2024-04-01 13:00:00",957,12.23,464.1416
"2024-04-01 14:00:00",958,12.19,469.9101
"2024-04-01 15:00:00",959,12.22,455.6089
"2024-04-01 16:00:00",960,12.16,467.1088
"2024-04-01 17:00:00",961,12.08,478.6686
"2024-04-01 18:00:00",962,12.02,490.2127
"2024-04-01 19:00:00",963,12.06,530.5869
"2024-04-01 20:00:00",964,11.98,617.0956
"2024-04-01 21:00:00",965,12.03,553.6558
"2024-04-01 22:00:00",966,11.97,565.1903
"2024-04-01 23:00:00",967,11.97,608.4447
"2024-04-02 00:00:00",968,11.96,617.1481
"2024-04-02 01:00:00",969,11.95,565.2997
"2024-04-02 02:00:00",970,12,602.8311
"2024-04-02 03:00:00",971,11.93,576.8646
"2024-04-02 04:00:00",972,11.98,628.8259
"2024-04-02 05:00:00",973,11.91,510.5769
"2024-04-02 06:00:00",974,11.97,510.5733
"2024-04-02 07:00:00",975,11.9,524.9188
"2024-04-02 08:00:00",976,11.98,487.3441
"2024-04-02 09:00:00",977,12,475.7983
"2024-04-02 10:00:00",978,12.03,478.643
"2024-04-02 11:00:00",979,11.99,481.4569
"2024-04-02 12:00:00",980,11.99,493.0175
"2024-04-02 13:00:00",981,12.15,467.0769
"2024-04-02 14:00:00",982,12.05,472.8712
"2024-04-02 15:00:00",983,12.14,455.6095
"2024-04-02 16:00:00",984,12.08,455.6126
"2024-04-02 17:00:00",985,12.02,472.9143
"2024-04-02 18:00:00",986,11.96,472.9091
"2024-04-02 19:00:00",987,11.95,501.7492
"2024-04-02 20:00:00",988,12,467.1471
"2024-04-02 21:00:00",989,11.97,605.5598
"2024-04-02 22:00:00",990,11.93,513.2851
"2024-04-02 23:00:00",991,11.99,487.3325
"2024-04-03 00:00:00",992,11.98,495.9697
"2024-04-03 01:00:00",993,11.97,507.5108
"2024-04-03 02:00:00",994,11.92,501.7506
"2024-04-03 03:00:00",995,11.9,498.867
"2024-04-03 04:00:00",996,11.9,490.2161
"2024-04-03 05:00:00",997,11.95,467.1471
"2024-04-03 06:00:00",998,11.89,493.0996
"2024-04-03 07:00:00",999,11.9,455.6107
"2024-04-03 08:00:00",1000,11.9,478.6516
"2024-04-03 09:00:00",1001,11.95,455.6043
"2024-04-03 10:00:00",1002,11.93,444.0511
"2024-04-03 11:00:00",1003,11.95,455.6126
"2024-04-03 12:00:00",1004,11.88,464.2635
"2024-04-03 13:00:00",1005,11.89,478.6816
"2024-04-03 14:00:00",1006,11.93,444.0629
"2024-04-03 15:00:00",1007,11.94,461.3799
"2024-04-03 16:00:00",1008,11.87,490.2165
"2024-04-03 17:00:00",1009,11.92,467.1475
"2024-04-03 18:00:00",1010,11.91,467.1516
"2024-04-03 19:00:00",1011,11.89,467.1927
"2024-04-03 20:00:00",1012,11.9,478.8278
"2024-04-03 21:00:00",1013,11.89,490.3846
"2024-04-03 22:00:00",1014,11.82,513.4615
"2024-04-03 23:00:00",1015,11.87,487.5
"2024-04-04 00:00:00",1016,11.8,513.4615
"2024-04-04 01:00:00",1017,11.85,499.0385
"2024-04-04 02:00:00",1018,11.85,513.4615
"2024-04-04 03:00:00",1019,11.77,481.7308
"2024-04-04 04:00:00",1020,11.84,475.9615
"2024-04-04 05:00:00",1021,11.83,493.2692
"2024-04-04 06:00:00",1022,11.82,507.6923
"2024-04-04 07:00:00",1023,11.82,513.4615
"2024-04-04 08:00:00",1024,11.82,475.9615
"2024-04-04 09:00:00",1025,11.77,490.3846
"2024-04-04 10:00:00",1026,11.85,455.7692
"2024-04-04 11:00:00",1027,11.86,455.7692
"2024-04-04 12:00:00",1028,11.86,455.7068
"2024-04-04 13:00:00",1029,12.13,455.6177
"2024-04-04 14:00:00",1030,11.95,461.2223
"2024-04-04 15:00:00",1031,12.03,455.5345
"2024-04-04 16:00:00",1032,11.95,470.0304
"2024-04-04 17:00:00",1033,11.9,475.801
"2024-04-04 18:00:00",1034,11.82,493.1331
"2024-04-04 19:00:00",1035,11.86,481.7019
"2024-04-04 20:00:00",1036,11.79,501.9231
"2024-04-04 21:00:00",1037,11.84,513.4615
"2024-04-04 22:00:00",1038,11.77,533.6539
"2024-04-04 23:00:00",1039,11.81,533.6539
"2024-04-05 00:00:00",1040,11.8,507.6923
"2024-04-05 01:00:00",1041,11.73,542.3077
"2024-04-05 02:00:00",1042,11.71,527.8846
"2024-04-05 03:00:00",1043,11.77,519.2308
"2024-04-05 04:00:00",1044,11.69,542.3324
"2024-04-05 05:00:00",1045,11.73,519.3045
"2024-04-05 06:00:00",1046,11.67,554.0104
"2024-04-05 07:00:00",1047,11.67,528.0658
"2024-04-05 08:00:00",1048,11.75,493.3119
"2024-04-05 09:00:00",1049,11.71,490.3848
"2024-04-05 10:00:00",1050,11.74,493.2694
"2024-04-05 11:00:00",1051,11.82,484.5448
"2024-04-05 12:00:00",1052,11.84,467.1475
"2024-04-05 13:00:00",1053,11.94,478.6816
"2024-04-05 14:00:00",1054,11.9,466.9872
"2024-04-05 15:00:00",1055,11.9,467.1455
"2024-04-05 16:00:00",1056,11.85,484.4489
"2024-04-05 17:00:00",1057,11.8,478.6816
"2024-04-05 18:00:00",1058,11.84,467.1471
"2024-04-05 19:00:00",1059,11.82,501.7506
"2024-04-05 20:00:00",1060,11.74,530.6179
"2024-04-05 21:00:00",1061,11.79,507.6923
"2024-04-05 22:00:00",1062,11.79,542.3077
"2024-04-05 23:00:00",1063,11.75,542.3077
"2024-04-06 00:00:00",1064,11.7,553.8462
"2024-04-06 01:00:00",1065,11.69,576.9231
"2024-04-06 02:00:00",1066,11.68,568.2692
"2024-04-06 03:00:00",1067,11.72,559.6154
"2024-04-06 04:00:00",1068,11.72,597.1154
"2024-04-06 05:00:00",1069,11.71,562.5
"2024-04-06 06:00:00",1070,11.7,550.9708
"2024-04-06 07:00:00",1071,11.7,490.4418
"2024-04-06 08:00:00",1072,11.71,478.8471
"2024-04-06 09:00:00",1073,11.65,487.5002
"2024-04-06 10:00:00",1074,11.75,473.0771
"2024-04-06 11:00:00",1075,11.77,467.3079
"2024-04-06 12:00:00",1076,11.7,493.2686
"2024-04-06 13:00:00",1077,11.77,493.1234
"2024-04-06 14:00:00",1078,11.79,493.0483
"2024-04-06 15:00:00",1079,11.85,467.1236
"2024-04-06 16:00:00",1080,11.73,472.9143
"2024-04-06 17:00:00",1081,11.77,478.6816
"2024-04-06 18:00:00",1082,11.76,490.2161
"2024-04-06 19:00:00",1083,11.75,519.0602
"2024-04-06 20:00:00",1084,11.68,542.3041
"2024-04-06 21:00:00",1085,11.7,510.5769
"2024-04-06 22:00:00",1086,11.65,522.1154
"2024-04-06 23:00:00",1087,11.64,539.4231
"2024-04-07 00:00:00",1088,11.64,519.2308
"2024-04-07 01:00:00",1089,11.68,530.7692
"2024-04-07 02:00:00",1090,11.67,542.3077
"2024-04-07 03:00:00",1091,11.66,542.3323
"2024-04-07 04:00:00",1092,11.66,551.0453
"2024-04-07 05:00:00",1093,11.64,565.5702
"2024-04-07 06:00:00",1094,11.63,582.9114
"2024-04-07 07:00:00",1095,11.62,591.7014
"2024-04-07 08:00:00",1096,11.6,542.4973
"2024-04-07 09:00:00",1097,11.66,490.3848
"2024-04-07 10:00:00",1098,11.63,493.2694
"2024-04-07 11:00:00",1099,11.73,475.9419
"2024-04-07 12:00:00",1100,11.72,493.1001
"2024-04-07 13:00:00",1101,11.69,490.2165
"2024-04-07 14:00:00",1102,11.73,484.3422
"2024-04-07 15:00:00",1103,11.77,481.5226
"2024-04-07 16:00:00",1104,11.75,475.798
"2024-04-07 17:00:00",1105,11.71,490.2161
"2024-04-07 18:00:00",1106,11.7,513.2851
