"Plot Title: Bradford13_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926097, SEN S/N: 10926097)","Temp, °F (LGR S/N: 10926097, SEN S/N: 10926097)","Coupler Attached (LGR S/N: 10926097, SEN S/N: 10926097)","Coupler Detached (LGR S/N: 10926097, SEN S/N: 10926097)","Host Connected (LGR S/N: 10926097, SEN S/N: 10926097)","Stopped (LGR S/N: 10926097, SEN S/N: 10926097)","End Of File (LGR S/N: 10926097, SEN S/N: 10926097)"
908,05/26/24 07:00:00 AM,4.65,71.46,,,,,
909,05/26/24 08:00:00 AM,4.15,75.09,,,,,
910,05/26/24 09:00:00 AM,3.72,89.13,,,,,
911,05/26/24 10:00:00 AM,4.80,84.70,,,,,
912,05/26/24 11:00:00 AM,5.87,82.33,,,,,
913,05/26/24 12:00:00 PM,6.34,84.06,,,,,
914,05/26/24 01:00:00 PM,6.75,87.22,,,,,
915,05/26/24 02:00:00 PM,7.28,89.13,,,,,
916,05/26/24 03:00:00 PM,7.42,88.30,,,,,
917,05/26/24 04:00:00 PM,6.41,86.11,,,,,
918,05/26/24 05:00:00 PM,5.68,85.82,,,,,
919,05/26/24 06:00:00 PM,4.31,84.20,,,,,
920,05/26/24 07:00:00 PM,3.94,82.26,,,,,
921,05/26/24 08:00:00 PM,2.90,79.77,,,,,
922,05/26/24 09:00:00 PM,3.42,77.50,,,,,
923,05/26/24 10:00:00 PM,3.42,75.31,,,,,
924,05/26/24 11:00:00 PM,3.63,73.54,,,,,
925,05/27/24 12:00:00 AM,3.57,72.00,,,,,
926,05/27/24 01:00:00 AM,3.48,70.92,,,,,
927,05/27/24 02:00:00 AM,3.96,69.73,,,,,
928,05/27/24 03:00:00 AM,4.05,69.22,,,,,
929,05/27/24 04:00:00 AM,4.10,68.32,,,,,
930,05/27/24 05:00:00 AM,3.94,67.75,,,,,
931,05/27/24 06:00:00 AM,3.82,66.88,,,,,
932,05/27/24 07:00:00 AM,3.73,69.08,,,,,
933,05/27/24 08:00:00 AM,3.00,74.34,,,,,
934,05/27/24 09:00:00 AM,3.23,93.85,,,,,
935,05/27/24 10:00:00 AM,4.23,88.30,,,,,
936,05/27/24 11:00:00 AM,4.93,83.66,,,,,
937,05/27/24 12:00:00 PM,5.57,84.02,,,,,
938,05/27/24 01:00:00 PM,6.23,86.36,,,,,
939,05/27/24 02:00:00 PM,7.10,88.09,,,,,
940,05/27/24 03:00:00 PM,6.65,87.91,,,,,
941,05/27/24 04:00:00 PM,6.26,86.50,,,,,
942,05/27/24 05:00:00 PM,5.53,85.24,,,,,
943,05/27/24 06:00:00 PM,4.18,83.66,,,,,
944,05/27/24 07:00:00 PM,3.54,81.90,,,,,
945,05/27/24 08:00:00 PM,3.22,79.48,,,,,
946,05/27/24 09:00:00 PM,2.38,77.83,,,,,
947,05/27/24 10:00:00 PM,2.37,76.24,,,,,
948,05/27/24 11:00:00 PM,2.85,75.56,,,,,
949,05/28/24 12:00:00 AM,2.88,75.24,,,,,
950,05/28/24 01:00:00 AM,3.03,74.80,,,,,
951,05/28/24 02:00:00 AM,2.67,73.65,,,,,
952,05/28/24 03:00:00 AM,3.07,73.58,,,,,
953,05/28/24 04:00:00 AM,2.54,74.37,,,,,
954,05/28/24 05:00:00 AM,2.30,74.55,,,,,
955,05/28/24 06:00:00 AM,1.70,74.19,,,,,
956,05/28/24 07:00:00 AM,1.51,75.02,,,,,
957,05/28/24 08:00:00 AM,2.43,76.50,,,,,
958,05/28/24 09:00:00 AM,2.26,93.99,,,,,
959,05/28/24 10:00:00 AM,3.09,89.13,,,,,
960,05/28/24 11:00:00 AM,3.74,84.02,,,,,
961,05/28/24 12:00:00 PM,4.78,84.85,,,,,
962,05/28/24 01:00:00 PM,6.06,86.29,,,,,
963,05/28/24 02:00:00 PM,6.46,87.76,,,,,
964,05/28/24 03:00:00 PM,5.25,86.97,,,,,
965,05/28/24 04:00:00 PM,6.21,87.19,,,,,
966,05/28/24 05:00:00 PM,5.32,86.97,,,,,
967,05/28/24 06:00:00 PM,4.31,84.63,,,,,
968,05/28/24 07:00:00 PM,3.43,82.83,,,,,
969,05/28/24 08:00:00 PM,2.98,79.30,,,,,
970,05/28/24 09:00:00 PM,2.80,76.06,,,,,
971,05/28/24 10:00:00 PM,2.90,74.34,,,,,
972,05/28/24 11:00:00 PM,3.06,72.75,,,,,
973,05/29/24 12:00:00 AM,2.40,71.31,,,,,
974,05/29/24 01:00:00 AM,3.22,70.48,,,,,
975,05/29/24 02:00:00 AM,3.26,69.66,,,,,
976,05/29/24 03:00:00 AM,3.21,68.86,,,,,
977,05/29/24 04:00:00 AM,3.94,68.18,,,,,
978,05/29/24 05:00:00 AM,3.71,67.64,,,,,
979,05/29/24 06:00:00 AM,3.54,67.03,,,,,
980,05/29/24 07:00:00 AM,3.53,69.22,,,,,
981,05/29/24 08:00:00 AM,3.60,73.65,,,,,
982,05/29/24 09:00:00 AM,2.79,95.72,,,,,
983,05/29/24 10:00:00 AM,3.39,91.04,,,,,
984,05/29/24 11:00:00 AM,3.77,83.34,,,,,
985,05/29/24 12:00:00 PM,4.79,84.74,,,,,
986,05/29/24 01:00:00 PM,6.40,86.83,,,,,
987,05/29/24 02:00:00 PM,7.55,87.73,,,,,
988,05/29/24 03:00:00 PM,7.36,85.93,,,,,
989,05/29/24 04:00:00 PM,6.80,84.96,,,,,
990,05/29/24 05:00:00 PM,6.11,84.88,,,,,
991,05/29/24 06:00:00 PM,4.18,82.87,,,,,
992,05/29/24 07:00:00 PM,3.64,80.31,,,,,
993,05/29/24 08:00:00 PM,3.63,75.45,,,,,
994,05/29/24 09:00:00 PM,3.58,72.18,,,,,
995,05/29/24 10:00:00 PM,3.70,69.94,,,,,
996,05/29/24 11:00:00 PM,4.03,68.07,,,,,
997,05/30/24 12:00:00 AM,4.52,66.34,,,,,
998,05/30/24 01:00:00 AM,4.28,65.16,,,,,
999,05/30/24 02:00:00 AM,4.42,64.22,,,,,
1000,05/30/24 03:00:00 AM,4.41,63.21,,,,,
1001,05/30/24 04:00:00 AM,4.67,62.74,,,,,
1002,05/30/24 05:00:00 AM,4.95,61.88,,,,,
1003,05/30/24 06:00:00 AM,5.24,61.38,,,,,
1004,05/30/24 07:00:00 AM,4.09,64.11,,,,,
1005,05/30/24 08:00:00 AM,4.98,69.69,,,,,
1006,05/30/24 09:00:00 AM,3.78,91.80,,,,,
1007,05/30/24 10:00:00 AM,4.42,87.04,,,,,
1008,05/30/24 11:00:00 AM,4.71,81.54,,,,,
1009,05/30/24 12:00:00 PM,5.21,82.47,,,,,
1010,05/30/24 01:00:00 PM,6.38,84.49,,,,,
1011,05/30/24 01:47:05 PM,,,Logged,,,,
1012,05/30/24 01:47:08 PM,,,,,,Logged,Logged
