"Plot Title: 5_DO_02102024_5"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20342022, SEN S/N: 20342022)","Temp, °F (LGR S/N: 20342022, SEN S/N: 20342022)","Coupler Attached (LGR S/N: 20342022, SEN S/N: 20342022)","Host Connected (LGR S/N: 20342022, SEN S/N: 20342022)","Stopped (LGR S/N: 20342022, SEN S/N: 20342022)","End Of File (LGR S/N: 20342022, SEN S/N: 20342022)"
468,01/22/25 11:00:00 PM,9.08,46.00,,,,
469,01/23/25 12:00:00 AM,9.08,45.79,,,,
470,01/23/25 01:00:00 AM,9.06,45.68,,,,
471,01/23/25 02:00:00 AM,9.05,45.50,,,,
472,01/23/25 03:00:00 AM,9.05,45.32,,,,
473,01/23/25 04:00:00 AM,9.06,45.21,,,,
474,01/23/25 05:00:00 AM,9.06,45.14,,,,
475,01/23/25 06:00:00 AM,9.08,45.07,,,,
476,01/23/25 07:00:00 AM,9.08,45.03,,,,
477,01/23/25 08:00:00 AM,9.09,44.96,,,,
478,01/23/25 09:00:00 AM,9.12,44.92,,,,
479,01/23/25 10:00:00 AM,9.14,44.92,,,,
480,01/23/25 11:00:00 AM,9.15,45.07,,,,
481,01/23/25 12:00:00 PM,9.15,45.54,,,,
482,01/23/25 01:00:00 PM,9.13,46.15,,,,
483,01/23/25 02:00:00 PM,9.09,46.80,,,,
484,01/23/25 03:00:00 PM,9.04,47.48,,,,
485,01/23/25 04:00:00 PM,8.99,47.84,,,,
486,01/23/25 05:00:00 PM,8.95,48.13,,,,
487,01/23/25 06:00:00 PM,8.88,48.31,,,,
488,01/23/25 07:00:00 PM,8.84,48.38,,,,
489,01/23/25 08:00:00 PM,8.79,48.38,,,,
490,01/23/25 09:00:00 PM,8.74,48.38,,,,
491,01/23/25 10:00:00 PM,8.71,48.27,,,,
492,01/23/25 11:00:00 PM,8.70,48.06,,,,
493,01/24/25 12:00:00 AM,8.71,47.77,,,,
494,01/24/25 01:00:00 AM,8.72,47.44,,,,
495,01/24/25 02:00:00 AM,8.77,47.05,,,,
496,01/24/25 03:00:00 AM,8.81,46.62,,,,
497,01/24/25 04:00:00 AM,8.86,46.22,,,,
498,01/24/25 05:00:00 AM,8.91,45.82,,,,
499,01/24/25 06:00:00 AM,8.98,45.46,,,,
500,01/24/25 07:00:00 AM,9.04,45.10,,,,
501,01/24/25 08:00:00 AM,9.12,44.74,,,,
502,01/24/25 09:00:00 AM,9.19,44.38,,,,
503,01/24/25 10:00:00 AM,9.25,44.28,,,,
504,01/24/25 11:00:00 AM,9.30,44.53,,,,
505,01/24/25 12:00:00 PM,9.33,45.00,,,,
506,01/24/25 01:00:00 PM,9.33,45.68,,,,
507,01/24/25 02:00:00 PM,9.30,46.54,,,,
508,01/24/25 03:00:00 PM,9.25,47.26,,,,
509,01/24/25 04:00:00 PM,9.21,47.55,,,,
510,01/24/25 05:00:00 PM,9.18,47.59,,,,
511,01/24/25 06:00:00 PM,9.16,47.59,,,,
512,01/24/25 07:00:00 PM,9.13,47.59,,,,
513,01/24/25 08:00:00 PM,9.10,47.41,,,,
514,01/24/25 09:00:00 PM,9.09,47.16,,,,
515,01/24/25 10:00:00 PM,9.09,46.90,,,,
516,01/24/25 11:00:00 PM,9.10,46.62,,,,
517,01/25/25 12:00:00 AM,9.13,46.29,,,,
518,01/25/25 01:00:00 AM,9.16,45.93,,,,
519,01/25/25 02:00:00 AM,9.20,45.54,,,,
520,01/25/25 03:00:00 AM,9.26,45.14,,,,
521,01/25/25 04:00:00 AM,9.33,44.74,,,,
522,01/25/25 05:00:00 AM,9.39,44.35,,,,
523,01/25/25 06:00:00 AM,9.46,43.95,,,,
524,01/25/25 07:00:00 AM,9.55,43.56,,,,
525,01/25/25 08:00:00 AM,9.61,43.20,,,,
526,01/25/25 09:00:00 AM,9.69,42.87,,,,
527,01/25/25 10:00:00 AM,9.75,42.80,,,,
528,01/25/25 11:00:00 AM,9.80,43.20,,,,
529,01/25/25 12:00:00 PM,9.80,43.95,,,,
530,01/25/25 01:00:00 PM,9.77,44.85,,,,
531,01/25/25 02:00:00 PM,9.71,45.93,,,,
532,01/25/25 03:00:00 PM,9.62,46.80,,,,
533,01/25/25 04:00:00 PM,9.57,47.30,,,,
534,01/25/25 05:00:00 PM,9.51,47.62,,,,
535,01/25/25 06:00:00 PM,9.44,47.73,,,,
536,01/25/25 07:00:00 PM,9.37,47.91,,,,
537,01/25/25 08:00:00 PM,9.34,47.84,,,,
538,01/25/25 09:00:00 PM,9.31,47.70,,,,
539,01/25/25 10:00:00 PM,9.27,47.52,,,,
540,01/25/25 11:00:00 PM,9.24,47.34,,,,
541,01/26/25 12:00:00 AM,9.22,47.16,,,,
542,01/26/25 01:00:00 AM,9.21,47.01,,,,
543,01/26/25 02:00:00 AM,9.22,46.80,,,,
544,01/26/25 03:00:00 AM,9.23,46.58,,,,
545,01/26/25 04:00:00 AM,9.26,46.33,,,,
546,01/26/25 05:00:00 AM,9.31,46.04,,,,
547,01/26/25 06:00:00 AM,9.34,45.82,,,,
548,01/26/25 07:00:00 AM,9.38,45.64,,,,
549,01/26/25 08:00:00 AM,9.42,45.46,,,,
550,01/26/25 09:00:00 AM,9.46,45.28,,,,
551,01/26/25 10:00:00 AM,9.52,45.32,,,,
552,01/26/25 11:00:00 AM,9.52,45.82,,,,
553,01/26/25 12:00:00 PM,9.49,46.69,,,,
554,01/26/25 01:00:00 PM,9.42,47.77,,,,
555,01/26/25 02:00:00 PM,9.33,49.03,,,,
556,01/26/25 03:00:00 PM,9.23,50.00,,,,
557,01/26/25 04:00:00 PM,9.13,50.61,,,,
558,01/26/25 05:00:00 PM,9.04,50.97,,,,
559,01/26/25 06:00:00 PM,8.96,51.12,,,,
560,01/26/25 07:00:00 PM,8.89,51.26,,,,
561,01/26/25 08:00:00 PM,8.84,51.22,,,,
562,01/26/25 09:00:00 PM,8.79,51.08,,,,
563,01/26/25 10:00:00 PM,8.74,50.97,,,,
564,01/26/25 11:00:00 PM,8.71,50.83,,,,
565,01/27/25 12:00:00 AM,8.68,50.68,,,,
566,01/27/25 01:00:00 AM,8.67,50.58,,,,
567,01/27/25 02:00:00 AM,8.64,50.43,,,,
568,01/27/25 03:00:00 AM,8.63,50.29,,,,
569,01/27/25 04:00:00 AM,8.64,50.07,,,,
570,01/27/25 05:00:00 AM,8.66,49.89,,,,
571,01/27/25 06:00:00 AM,8.69,49.64,,,,
572,01/27/25 07:00:00 AM,8.71,49.42,,,,
573,01/27/25 08:00:00 AM,8.74,49.21,,,,
574,01/27/25 09:00:00 AM,8.78,48.99,,,,
575,01/27/25 10:00:00 AM,8.82,48.96,,,,
576,01/27/25 11:00:00 AM,11.49,50.25,,,,
577,01/27/25 11:02:56 AM,,,Logged,,,
578,01/27/25 11:03:23 AM,,,,Logged,,
579,01/27/25 11:03:26 AM,,,,,Logged,Logged
